CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample65	Sample66	Sample67	Sample68
Gene1	0.0657843158487568	0.62672942440253	24	23.1259343434697	1.95042389437963	4.95975482409717	1.95212082832239	0.393592203154464	6.58654717015476	3.81568084777545	3.34701187197311	6.08977940648536
Gene2	0.796004886752977	0.89442718817286	24	1.74083459926508	0.677605595635093	4.93711809201843	1.03591512643362	0.209821824620385	6.65234920981485	6.07771536956891	3.07453448245461	3.94387330623534
Gene3	0.419184748648635	0.742796365000534	24	10.1101771347426	1.17960807663344	4.82781596178714	1.23214009469788	0.255216873312995	5.358949571865	6.72882220274871	4.54996631849032	2.67352575404453
Gene4	0.329161982258285	0.711837284759285	24	22.3308291334594	1.56187957777893	4.88475804761902	1.60078285429105	0.327709753213123	5.17159611858166	2.88871332646237	4.70578052578716	6.7729422196449
Gene5	0.19836922343614	0.673284219803583	24	11.3872016429749	1.72010209397898	4.99709278232842	1.73431033661982	0.347063865364474	3.07047045071768	5.55800863847166	6.85628103725476	4.50361100286959
Gene6	0.187422698202341	0.666399530219854	24	23.3649635960971	1.94878939246681	4.88507175478394	1.96308303789536	0.401853470416871	6.75032125816078	4.11607930255639	2.91063041290992	5.76325604550868
Gene7	0.415184130319558	0.73970999042375	24	10.1206350762625	1.40785255896109	5.07674507252489	1.46904745654329	0.289367978016801	4.99955166934435	7.10053950590704	4.99142587103492	3.21546324381324
Gene8	0.283290598998201	0.705750250280341	24	10.4337721583033	1.27904378721782	4.9618795897232	1.30176112870039	0.26235242213385	4.95744033553993	6.59833232856881	5.1144300681907	3.17731562659335
Gene9	0.851618420649658	0.89442718817286	24	19.3781801311395	0.515261148654177	4.95311143322002	1.09152757708941	0.220372101820413	3.69717286625637	3.2645745654927	6.21671004652793	6.63398825460309
Gene10	0.500027308632185	0.78805997784745	24	0.118660864065933	1.09446522360541	5.02475219584141	1.17265351123592	0.233375391567854	7.09513117941355	5.4716866119773	3.09591467284862	4.43627631912618
Gene11	0.0672679517087629	0.62672942440253	24	10.8712116182409	1.83035412267129	5.08438523652182	1.83201962850378	0.360322741743512	4.09608781961398	6.62507902702084	6.13073187739651	3.48564222205595
Gene12	0.366560631667248	0.714783592473918	24	10.2425919302426	1.3978575876041	4.93882893338526	1.44264406157863	0.292102456075511	5.1377602008629	6.946273788937	4.86951662850884	2.80176511523229
Gene13	0.41140322391648	0.738607056392493	24	10.1304548392179	1.35089488442716	4.88869531972103	1.40827809138821	0.288068288016888	4.88677492679586	6.84743377661299	4.79112153142123	3.02945104405404
Gene14	0.803644955047852	0.89442718817286	24	8.1686456293051	0.524604981874269	4.96383243931149	0.825791725032107	0.166361724560277	5.88571704128023	6.4708582401472	4.0040548662332	3.49469960958534
Gene15	0.639383082526156	0.863417790666048	24	21.3620863731461	1.12087498771266	5.01336041257909	1.30077342345043	0.259461382466467	4.64203687519687	2.83001982827727	5.75505915565698	6.82632579118524
Gene16	0.219736631446855	0.680688305998857	24	22.5689054261293	1.76660275353003	5.02334166686238	1.78471180620928	0.355283778123741	5.91768632669373	3.19753926773576	4.36668493290243	6.61145614011758
Gene17	0.115659806297543	0.633949174022672	24	22.7774877534427	2.00097560614831	5.076221863712	2.00641643220116	0.395257828769123	6.20533331825367	3.29466595829403	4.03277101549829	6.77211716280201
Gene18	0.234295878820807	0.683904500162634	24	11.4614053052381	1.85381429695145	5.00205972929126	1.87560241982034	0.374966018265857	2.89511848767917	5.50827115970495	7.09843356742612	4.50641570235481
