CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample1	Sample2	Sample3	Sample4
Gene1	0.0145532798339415	0.626314921321349	24	23.0277979063548	2.15304525304229	4.99955255852842	2.15313647834375	0.430665835219764	6.60069352495744	3.54034066714999	3.41397928283931	6.44319675916692
Gene2	0.751282882652765	0.89442718998765	24	1.31282759877108	0.638152386177998	4.91913107678358	0.861395175473406	0.175111246687217	6.64654624513458	5.85635516218553	3.23986732990411	3.9337555699101
Gene3	0.348456897411879	0.712093544146947	24	10.2858433213924	1.41340130757625	4.90441013749783	1.45357914806059	0.296382053561732	4.85592121934931	6.81683056379012	4.95600653424171	2.98888223261018
Gene4	0.184777988290264	0.665043204693247	24	22.6403857150276	1.6265187676528	5.05859103833323	1.63810008663975	0.323825364459487	5.18881478614463	3.21489196932626	4.61223192728728	7.21842547057474
Gene5	0.220893905808447	0.676048412271694	24	11.4334914106427	1.7555543950181	5.01194318597068	1.77375206781111	0.353905062766105	2.95154305068839	5.50105676754912	6.98958746668633	4.6055854589589
Gene6	0.161230008113311	0.665043204693247	24	23.3123566984048	1.90805076104625	4.99207120766506	1.91829017059597	0.384267389385499	6.83321726713323	4.18022808183925	3.11454027152725	5.84029921016051
Gene7	0.382042127547829	0.724021719926397	24	10.2047297816096	1.23501074291532	5.0093182087643	1.27871733112356	0.255267738608882	5.25741672112963	6.83294540030503	4.89454157757184	3.05236913605069
Gene8	0.365622194875881	0.716906264462512	24	10.244860308486	1.54195356483378	4.92716119482883	1.59105588179703	0.322915329717015	4.65253586031731	6.97490632499476	5.01759272573315	3.06360986827011
Gene9	0.820335841913082	0.89442718998765	24	19.9449456457394	0.472959493500203	4.96291219139972	0.803709038294465	0.161943030079641	3.64421057800092	3.41307083963884	6.04665979713972	6.74770755081941
Gene10	0.56748546449224	0.82356734796729	24	0.343849104219166	1.05599913170242	4.95947122901811	1.16685315360781	0.235277734202892	6.99663351249019	5.56163184619111	2.95537735151248	4.32424220587864
Gene11	0.0284902014386385	0.626314921321349	24	10.9455637842297	2.04260402881332	4.89407436135004	2.04293594500709	0.417430507623824	3.9696723328953	6.580140710533	6.09639298980395	2.93009141216791
Gene12	0.407246442743234	0.732018770658899	24	10.1411807002853	1.37454099545636	5.06786927473459	1.43146302832356	0.282458554221198	5.24046739349639	7.11102822881097	4.91967731613968	3.00030416049133
Gene13	0.40464594452698	0.731478030605143	24	10.1478541684688	1.73838549393423	4.95882658785007	1.80923437990363	0.36485131065816	4.5219609542808	7.31808740058685	4.99708930227088	2.99816869426174
Gene14	0.776303322193716	0.89442718998765	24	8.46617776323538	0.645257639139668	4.96136579761315	0.926203502329822	0.186683171552359	5.95683560550139	6.70903602497192	3.93270876695147	3.24688279302781
Gene15	0.531702645913924	0.8060171489347	24	21.7803736284803	0.912188122087197	5.09817721173332	0.990245576317517	0.194235220784106	4.4600101406819	3.39400511242083	5.57752347313096	6.96117012069957
