CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample53	Sample54	Sample55	Sample56
Gene1	0.134117898644749	0.655661984654523	24	23.2586792846467	2.08783586586543	4.91153811697372	2.09551260506879	0.426650991025995	6.51093514444244	3.8137629232605	3.06343575585519	6.25801864433676
Gene2	0.777557350989886	0.894426173073469	24	1.5460177069224	0.539763250480512	5.14231642487899	0.777545152668438	0.151205232899828	6.98523172882333	6.14324088937484	3.5414353669145	3.89935771440327
Gene3	0.412532362789445	0.739283243390811	24	10.1275286636062	1.37687774298777	4.94421944162237	1.43576863776904	0.290393388627167	5.07476992636926	6.98699816852027	4.79806546541858	2.91704420618139
Gene4	0.295721445579354	0.70138464090095	24	22.4063838409995	1.65145043799344	5.03884906903514	1.68372123677088	0.334147979767389	5.47171145363594	3.04240263197499	4.72793843626954	6.91334375426009
Gene5	0.247022121791394	0.694475820497473	24	11.4881935701972	1.86741411453532	4.89985308900112	1.89200462303155	0.386134969490942	2.76481502270384	5.37340352685169	7.04568452067395	4.41550928577499
Gene6	0.108470875857251	0.639784537425035	24	23.2084972329644	1.93980301409074	4.96629965803382	1.94443310452803	0.391525529753844	6.62827626809136	3.94359677288343	3.24979257036153	6.04353302079895
Gene7	0.380563370217578	0.727654627567071	24	10.2083830854334	1.49232833302797	5.01351192927444	1.54464741275357	0.308096885884364	4.94408288633834	7.09100889642749	5.00132511359977	3.01763082073217
Gene8	0.369324407403714	0.722881542251941	24	10.2358940159889	1.41472408119485	4.94409469046324	1.46087130732011	0.295478019492228	4.74957423636943	6.84907943145654	4.99993380986653	3.17779128416045
Gene9	0.825730191954632	0.894426173073469	24	19.8633501356394	0.459998568750337	5.0207624135576	0.805031361714329	0.160340461349156	3.57425578981598	3.44949744712961	6.1487760122643	6.9105204050205
Gene10	0.54692886659924	0.810380540638779	24	0.271037433928082	0.98733688939936	5.05768293051952	1.07948155000078	0.213434010164392	7.01896656209377	5.59180800202368	3.20384637479752	4.41611078316313
Gene11	0.0751998146854365	0.619994171882515	24	10.855936961615	2.01329507926965	4.98239633701592	2.01558767849979	0.404541819269837	3.92348822200204	6.70516247313651	6.10483460139681	3.19610005152831
Gene12	0.418135695206493	0.744013692538244	24	10.1129262425082	1.30834179517298	4.94667683227542	1.36623817308783	0.27619313317045	5.28412045176932	6.96930515166079	4.72465139551262	2.80863033015895
Gene13	0.208426297101434	0.677989578866277	24	10.5922223944484	1.7269528818478	4.91177654484976	1.7427823619742	0.354817110685053	4.51962155219157	6.83369727053881	5.418232095141	2.87555526152765
Gene14	0.757720702089362	0.894426173073469	24	8.63401054123237	0.676528431558444	5.03427459748517	0.926292748050559	0.183997263183316	5.99847266576352	6.80076729534225	4.04679003854236	3.29106839029256
Gene15	0.453323865461992	0.764824535374894	24	22.0178917299259	1.17252547203367	5.02286855577927	1.23649093986356	0.246172267128286	4.45121244082437	3.06041000594314	5.381634832024	7.19821694432555
Gene16	0.126590928292041	0.654536120087643	24	22.7561026179542	1.9029213460882	4.87826113459841	1.90913989377959	0.391356641455552	5.55055612990986	3.02572703886865	4.0451422106925	6.89161915892265
Gene17	0.0465776105897238	0.619994171882515	24	22.9109385951287	1.80697886599729	4.87316727858803	1.80776495113099	0.3709630406233	5.84605148697088	3.39499218055643	3.7965829573365	6.45504248948831
Gene18	0.237492390629035	0.685074203737601	24	11.4681072211658	1.62087946115596	4.99484566728368	1.64049122186972	0.328436818902126	2.85667521796506	5.33181509702683	6.93295420599854	4.8579381481443
Gene19	0.610049663781387	0.84222226937145	24	21.4906000880484	0.81710198573289	4.95175729005187	0.927000487202794	0.187206365922891	4.24751648268459	3.26461070092835	5.57240015428142	6.72250182231311
Gene20	0.0569738348051685	0.619994171882515	24	22.8909961625209	2.0213941549378	4.95272307694131	2.02271158291421	0.408403932844836	6.33171560809202	3.37142858933429	3.6764984670757	6.43124964326323
Gene21	0.828060018134712	0.894426173073469	24	19.8264362458144	0.60842606056431	5.05202526578737	1.07934582166736	0.21364616463357	3.95939846710785	3.24198416503872	6.281904993236	6.72481343776693
Gene22	0.43698135142425	0.756896105238308	24	22.0627751184047	1.20770186639349	4.9372780095856	1.26753501477797	0.25672749484981	4.5716705735166	3.01941630109021	5.19834654499533	6.95967861874028
Gene23	0.046033952644866	0.619994171882515	24	11.088019466201	2.03935628411307	4.91623172890483	2.04022281775854	0.414997284559049	3.24110907306775	6.16931497279626	6.54646810940796	3.70803476034735
Gene24	0.52603345368607	0.803513422127398	24	21.7990132654372	1.43025631818653	4.95262410113041	1.54875919066639	0.31271486772293	5.18826628569509	2.70624910578631	5.27547013491607	6.64051087812415
Gene25	0.75054668368599	0.894426173073469	24	8.69310652540029	0.678580326015778	5.14882431639058	0.914530741192729	0.177619333074047	6.22046096800525	6.9409383084418	4.14660695542975	3.28729103368552
Gene26	0.21593378626991	0.680168160849275	24	10.5767668699961	1.7291639470781	4.97186123823196	1.74624496293307	0.351225603302245	4.44375677671904	6.86677109744357	5.50736255571716	3.06955452304807
Gene27	0.853165301612167	0.894426173073469	24	14.65748607834	0.506413991948684	5.04399471452819	1.08906156010872	0.215912510172126	3.54665991487076	3.84356188271542	6.65661893417836	6.12913812634821
Gene28	0.75880905939297	0.894426173073469	24	20.6247896823391	0.540780060973255	5.01263669693498	0.742285200019433	0.148082784549957	4.0359066206276	3.53014350524712	5.87350675208878	6.61098990977642
Gene29	0.244232662762309	0.693874038570944	24	10.517702664806	1.62251387038874	4.96794844401848	1.64336267633247	0.330793021475718	4.59840220948691	6.84390320948936	5.36830796320648	3.06118039389117
Gene30	0.131479018832064	0.654536120087643	24	10.7465085862841	1.87125749412593	5.00105927578046	1.87786412817153	0.375493275447825	4.47909482233763	6.87991558109217	5.76273533537319	2.88249136431886
Gene31	0.0327001797600701	0.619994171882515	24	22.937511052459	1.82163563448894	5.06091959065992	1.82202571065657	0.360018703719217	6.06236911907928	3.60727247037915	3.9387296220744	6.63530715110684
Gene32	0.0812842638306166	0.622262899036364	24	23.1558001115308	1.93118843613969	5.01855549090235	1.93376075411934	0.385322182373965	6.77556296608148	3.97060837546719	3.33766127805121	5.99038934400953
Gene33	0.313536673181648	0.705682018704329	24	22.3664909810837	1.60014606416049	4.92371697223768	1.63581425928337	0.332231577994205	4.79380520717386	2.7698208960289	4.84571693794331	7.28552484780464
Gene34	0.100706109651949	0.631411801299468	24	11.1933999075234	2.00342631673423	5.02168866127304	2.00754001871098	0.399773891637888	3.22484780787019	6.07018136230424	6.80283771951754	3.98888775540019
Gene35	0.223068052527217	0.680168160849275	24	23.4379999997507	1.90379840142518	5.00645003589064	1.92394790980327	0.384293840148351	7.09942952143329	4.43440204497953	2.9038018611612	5.58816671598853
Gene36	0.333950575993436	0.710625953145452	24	11.6802341963112	1.37499216610615	4.93787334986452	1.41039925851213	0.285628884862109	2.690504141849	4.89049583881156	6.8990301589787	5.27146325981884
Gene37	0.118965513331251	0.651271058382761	24	10.7710304250322	1.93120137968892	5.01319683027838	1.93676219986914	0.386332766384038	4.19118140511376	6.82937079922015	5.923248634022	3.10898648275761
Gene38	0.0464573621382018	0.619994171882515	24	23.0888309373163	1.91923690766032	5.14788129751606	1.92006751149799	0.372982087295691	6.71500442298333	3.96646386591785	3.61582180354264	6.2942350976204
