CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56
Gene1	0.00797872203079875	0.01154106368968	24	0.727026651879245	1.77221173406912	5.00282332676447	2.03848502281361	0.407466922109357	6.89782577036046	5.72218937389964	2.98594012515998	4.38056688939823	6.8860000577887	5.58240196987114	2.91090984973912	4.65675257789848
Gene2	4.65061067244088e-05	0.00025932773266399	24	10.0465151368716	1.93682733070185	4.88809647816988	1.96421557979634	0.401836499866252	2.99975820267839	5.73475615775413	6.59515930351454	3.97590524004643	3.05544675924993	5.792075444614	6.70424762757356	4.24742308992809
Gene3	0.00554719924485547	0.00888386331953661	24	5.77656396576173	1.75195154691997	4.96351503839564	1.96045512510645	0.394973140998104	5.18523461588968	6.93733497094392	4.42802010760483	2.85170808399248	5.28997854957806	6.8058609097908	4.97590888595586	3.23407418340949
Gene4	0.000518969295166816	0.00156946359425448	24	7.2203455119715	1.94522916439768	4.92717768733693	2.02299499904917	0.410578860236431	4.5145373794747	6.80808249942665	5.41613551122899	2.95939222437722	4.3559883744721	7.06781174695293	5.33217940988096	2.96329435288194
Gene5	0.00527630506928689	0.00860267130861993	24	5.88330253381219	1.75851295584485	4.9145749929691	1.95619371511648	0.39803924406791	5.30554022053268	6.61381340849142	4.69872672573641	2.9812314205016	5.26654466117724	6.9668706366853	4.78684078553645	2.69703208509172
Gene6	0.016075787775267	0.0172804541718218	24	15.2901991744436	1.67674286518718	5.05181436895717	2.06846675664139	0.409450269857871	3.81740386225183	3.55338870708723	6.47077179168563	6.48012571949	3.64235311901639	3.42115876349638	6.40197478066732	6.6273382079626
Gene7	0.00166154783408623	0.0036437452501891	24	18.6223985551551	1.81738259371694	5.05926105407141	1.94320030894751	0.384087772538192	5.2167012035934	3.02113532554677	5.03218815679798	6.96149450348592	5.11490927422534	3.17478005171482	4.8326771915636	7.12020272564346
Gene8	0.000909268036856536	0.00236378172493034	24	7.01138606343115	1.95268970181245	5.07163482455539	2.04926797522419	0.404064576042073	4.66631038574337	7.12990113322277	5.38972964666151	3.19449032773788	4.84462870868514	7.09289267460719	5.46531969429858	2.78980602548667
Gene9	0.000130760155409915	0.000541823848383626	24	7.69096824660391	1.91725618788465	5.00889020256573	1.95939985244565	0.391184428726742	4.2937651707271	6.87452778015387	5.78179227440343	3.23681122947099	4.39718681558245	6.80617100319754	5.68054986768735	3.00031747930314
Gene10	0.00172902138115694	0.00375874213294987	24	11.3672709911229	1.92059158349394	5.07007281459545	2.05248443797951	0.404823463692854	3.080150235196	5.08361205230835	7.21742330755179	4.79863158359037	3.10046748192282	5.11828945784369	7.2829490381	4.87905936025057
