CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64
Gene1	0.0113876415862029	0.014700053682706	24	1.28763460339269	1.76666815021798	4.93845905796205	2.08997201128789	0.423203267812523	6.51799783379088	5.7287554328714	3.0665674466664	4.00314154819943	7.08505854600065	5.77148517777789	3.02122156162769	4.31344491676207
Gene2	5.2876319773909e-05	0.000283477163209866	24	10.0483399355417	1.95331794736189	4.9555643523325	1.98103469777848	0.399759655395462	3.38513084916859	5.78518080701691	6.84477782604541	4.03318171522689	3.16025042617268	5.78311098410841	6.72722854771495	3.92565366320614
Gene3	0.00454871991757733	0.00773784143383315	24	5.86150610541828	1.73863184147257	5.02117925595583	1.93641376837939	0.385649201048246	5.43608283279228	6.93038558447565	4.67858192698112	3.05740908537969	5.14374420804976	7.02772850819263	4.7969496342386	3.09855226753689
Gene4	0.00110679255921753	0.00271272686082728	24	6.96843761466045	1.75066805401331	5.01651791438657	1.84084852012284	0.366957429742966	4.89719030131837	6.87072784396399	5.4122327088492	2.99427786908827	4.58807038571643	6.86511209152149	5.18563857225144	3.31889354238333
Gene5	0.0055433956852432	0.00898443384966483	24	5.77910025007643	1.73629277265339	4.97071562594095	1.94265968353984	0.390820925945064	5.0784109132723	6.88552247830809	4.54691771130913	3.24628532339418	5.41545977721685	6.9641763442111	4.75231352172909	2.8766389380869
Gene6	0.0191657364111953	0.0192169816957172	24	15.1860841812627	1.61390924551881	4.96095704760559	1.9925407866914	0.401644434243409	3.4217022141694	3.44624423724866	6.15554233142818	6.78670504776981	3.60388232169091	3.68533783902463	6.33440842898523	6.25383396052791
Gene7	0.00155487961541523	0.00348627716460814	24	18.7271957497595	1.7944248041313	5.01874936408324	1.90864830991992	0.380303571957426	5.15196422459634	2.89935770013478	4.94507180852598	6.85306302624757	5.37743376444747	3.06805368749527	4.95938291663843	6.89566778458006
Gene8	0.00132226540252511	0.00309422481090119	24	6.90589663153328	1.81816865925904	5.00166431454408	1.91737177932195	0.383346753948786	4.79170335866685	6.75075537219286	5.54560848826312	2.97302722514132	4.84623588005345	6.98828220095505	5.11090506996345	3.00679692111653
Gene9	6.72293382435463e-05	0.000336707871002736	24	7.85945212152219	2.15116752958789	5.13127592472694	2.1872214174192	0.426252933871529	4.30556578267827	7.21708254470042	6.01161913888875	3.21109476301191	4.26167695581045	7.06704649360644	6.04454554824541	2.9315761708739
Gene10	0.0038057962209147	0.00682042333497258	24	11.9808749015028	1.82808113640867	5.05508141918427	2.01838320280247	0.399278079902454	2.92680121774916	4.94917244386816	6.98423666946792	5.38565406112503	3.04201973597157	4.80726755133295	7.1540715612851	5.19142811267424
Gene11	1.28186028278687e-05	0.000119427976657162	24	9.38069160136555	2.04242581757462	4.97741585429412	2.0462846164558	0.411113854328734	3.29455429550211	6.30281888702887	6.81967763387483	3.66686188926562	3.60200820117062	6.10957493771628	6.42577731895691	3.59805367083774
Gene12	0.0136019172482134	0.0163833299467231	24	4.33977537712225	1.74593226571282	4.87839614433531	2.09844551933932	0.430150700610075	5.73970492330673	6.85494105331585	3.81211598146448	2.84894057733357	5.90646148206981	6.60600931046685	3.93732031599091	3.32167551073427
Gene13	0.000122545999170054	0.000520733707521476	24	7.84112629276953	1.86535571098454	4.92832077937725	1.89761781066875	0.385043485523386	4.39023768252895	6.88353198036606	5.6351354970583	3.33245515162953	3.92240894113458	6.68659108900787	5.5430831759463	3.03312271734642
Gene14	6.51128263196021e-06	8.07183797350439e-05	24	8.95690066589588	2.18807051344783	4.96479752576565	2.18812357408792	0.440727655605749	3.63562826044848	6.77082913519232	6.33544236997883	3.33994944590634	3.25480699690047	6.38044425243332	6.56087837841204	3.44040136685344
Gene15	0.0160147623714373	0.0174226068777318	24	3.56072578198916	1.58567482943909	4.99521727669508	1.94896338455122	0.390165888007315	6.06375316922568	6.67454954677581	3.80865248320387	3.52812422989538	6.28071313398342	6.46991307237817	3.68377440798932	3.45225817010902
Gene16	0.000121409409213236	0.00051745841646377	24	10.1771088659801	1.94541968783984	5.06186812733561	1.98011819014078	0.39118328260026	3.35967066425122	5.89640389873558	6.91207769205369	4.24991241498513	3.37111762882999	5.68507844412514	6.99717587750937	4.02350839819477
Gene17	1.36390424838595e-05	0.000123580872616539	24	8.34898965095761	2.02475231622727	5.05058812040567	2.03590816819817	0.403103187126382	3.77153408762985	6.76224836000957	6.11075313076261	3.50561171456878	4.0418527999634	6.79077010543563	6.18247003769823	3.23946472717727
Gene18	0.0109647760067888	0.0143445872894114	24	4.9093312069848	1.64687735766087	5.05595691772815	1.93004963930327	0.381737754239116	5.58624165286881	7.01353057100451	4.44095853985094	3.36247756256022	5.76007596395235	6.95288052651098	4.04909179156293	3.28239873351447
Gene19	0.00423342356708534	0.00735821013977753	24	23.8905362316968	1.90021016632056	5.03989267361444	2.08764407659121	0.414223915425964	7.38072775514374	5.07935924486307	2.87009366972813	4.67351730303821	6.90736126961224	5.27948910102191	3.02287297688887	5.10572006861938
Gene20	0.0166642629352116	0.0175290283329715	24	2.44821383947047	1.71767625433114	5.02898778473726	2.11153943108852	0.419873644850945	6.55420133124339	6.57901738024121	3.2716683773817	3.91188851186855	6.69615812874096	6.28338801725765	3.28249574484362	3.65308478632103
Gene21	0.00288124318909833	0.00552314988325558	24	11.706866189626	1.74657488822592	5.04169898555634	1.89985075912877	0.37682748703791	2.98186050844632	4.99266833870559	7.0550640511308	5.14832847296034	3.09863133822098	5.09692447479498	6.77281679861946	5.18729790157228
Gene22	3.96302345482269e-05	0.000237306793701957	24	21.5219040571898	2.0871820437194	5.0034226421419	2.09458410739584	0.418630257167157	6.51413938481904	4.11342409286147	3.3332140772778	6.20427802625603	6.84640477529597	3.58262044432949	3.13600934152526	6.29729099477011
Gene23	0.00903972009587528	0.0126606724031867	24	17.0116788692334	1.65485010076004	5.06640330571367	1.92952108465045	0.380846325927985	4.25990800867804	3.24160522659002	5.73360642941432	7.00920043218403	4.45822093461735	3.27913772104173	5.65856957016981	6.89097812301406
Gene24	0.0135305407069065	0.0163330758065154	24	13.771535333724	1.76124219045237	5.09220831399205	2.12567794850621	0.417437350837633	3.1834798312868	4.04872071503835	7.10246499191165	6.07727921055434	3.40544351575238	3.9345323257415	6.85775999800186	6.12798592364948
Gene25	0.00736415974645188	0.0109640095480673	24	0.676836567909358	1.71386783240089	5.00258347727922	1.96609305832562	0.393015542320331	6.78668615443466	5.62538837247693	3.03339319824205	4.6091244854818	6.95596500678785	5.55323887360627	3.02845506731311	4.42841665989114
