CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48
Gene1	0.0102009131110172	0.0136986299610795	24	1.11781252195288	1.66698939498249	5.05888137715561	1.95621858389411	0.386689949427912	6.99519026264241	5.74816683176439	3.24505491209844	4.4996774547375	6.93380526105446	5.82358656849757	3.18828087844761	4.03728884800252
Gene2	0.000125631766486833	0.000527126292951747	24	10.1905475440042	1.94818531406938	4.89824780384875	1.9837191661253	0.404985465326317	3.17835136922705	5.81395934442963	6.86118427808691	3.97470303583951	2.98666204812638	5.63293853081142	6.52971368116329	4.20847014310585
Gene3	0.00412027578832941	0.00712850482409933	24	5.89931339244487	1.87431351939829	5.05562035663604	2.08316465754138	0.412049266082055	5.2270049440023	7.01957945934571	4.69834464541588	2.94738074291995	5.26412743179861	7.28776361842797	4.86531726964869	3.13544474152923
Gene4	0.000683372419814421	0.0018825686496265	24	7.21266586339876	1.89935418864498	5.02346873672047	1.9759186754561	0.393337508206743	4.72711888744947	6.75721745299162	5.53656030062648	3.15151239634343	4.50068962424524	7.15226612515034	5.4425437941015	2.91984131285566
Gene5	0.00557973592313699	0.00898224803167413	24	5.77625224631262	1.84714416161395	5.08756547582359	2.06701252889749	0.406287160080799	5.37066807680763	7.47051761074362	4.70288416459903	3.02812595797729	5.31534929902048	7.07536754976149	4.57316798129864	3.16444316638055
Gene6	0.0172495411059381	0.0176578105658343	24	15.2864994689161	1.78041724082307	5.01240113632628	2.19643692635613	0.438200548323623	3.86155596956517	3.30096056390811	6.60171134416326	6.52025743041447	3.64124530270396	3.22385687798437	6.54571916240389	6.40390243946701
Gene7	0.00125838458994099	0.0029819540045995	24	18.7643004883198	1.89776378710653	4.97397933044421	2.01489839109945	0.405087809425921	5.11318799764583	3.08039949993666	4.77514473421475	7.01486837745396	5.23556885489954	2.83954625751042	4.72662519877107	7.00649372312144
Gene8	0.000912502236084078	0.00235585775236853	24	7.04299127509648	1.74030803211411	5.04339226995719	1.82379146660279	0.361619990867432	4.76746338990489	6.6886377651439	5.51163275823514	3.28081359705862	4.74882110205679	6.99875851858	5.26483678352277	3.0861742451554
Gene9	0.000235184214834261	0.000847001974193017	24	7.56881072931809	1.87907488549232	5.08181379771765	1.92826984767799	0.379445198984665	4.40947681725702	6.80600378165269	5.74493180192339	3.1359209565875	4.34494073491013	7.04343322125071	5.67898681626515	3.49081625189462
Gene10	0.00313238054541998	0.00588703550451881	24	11.8508651249641	1.71266972917073	4.98254914760578	1.87753372980602	0.376821918697624	2.94008223003157	4.78635816726471	6.86820612158518	5.09898055899776	3.03570873729738	4.96770703583195	6.86435726994046	5.29899305989723
Gene11	5.2424258848438e-06	7.12966104127939e-05	24	9.14180705587693	1.94840889266864	4.96627763068309	1.94892030144524	0.392430799559866	3.43517281063039	6.37867659794665	6.52455725182943	3.65213965707323	3.50396966861923	6.32353522060996	6.14547668610019	3.76669315265561
Gene12	0.0140178815549854	0.0166879542321255	24	4.25038626783679	1.63320912874957	4.95461437637235	1.96958185993403	0.397524753758155	5.65183771467652	6.61677530419087	4.07277268693592	3.28133577175186	6.10169715112529	6.74489885151044	3.86931464583143	3.29828288495651
Gene13	7.46633074408809e-05	0.000365399547018993	24	8.04324083952789	1.8641124791467	4.98241053784426	1.88618571920662	0.378568908539341	4.37554621478758	6.83381210680253	5.8595330586743	3.13192674642684	4.03367374246895	6.45542819845071	5.88884027142063	3.28052396372259
Gene14	1.44653042588594e-06	4.17268392082483e-05	24	9.08702453052458	1.87403284755815	4.97462681817966	1.87421811807643	0.376755520881917	3.61539373611708	6.24167480081956	6.20095342202088	3.8349582996739	3.53268641607795	6.34105094557796	6.4140178370592	3.61627908809072
Gene15	0.0152997042706243	0.0173976515409423	24	3.75763905672851	1.66814276604852	5.13155473226436	2.04199071584463	0.397928273668354	6.32617841117084	6.76809325857757	4.06694297832299	3.34989254927532	6.46281506448946	6.70502871380376	3.91588589974149	3.45760098273344
Gene16	9.29911925726667e-05	0.000423972002610942	24	9.93044633622069	1.94519285133806	4.94635630962874	1.96698777837234	0.397663988448091	3.28910349636093	6.06410870643261	6.65826731887066	3.92627796566496	2.98113716508619	5.84797205694103	6.55448980540343	4.24949396227008
Gene17	3.68152898748697e-05	0.00021779907513073	24	8.28571242349932	1.90882470893259	4.94053602311178	1.92147471163472	0.38892029177524	3.81802418773828	6.79290035605807	5.88520551347929	3.2812390611398	3.82912915463572	6.52599759533325	5.86288860575342	3.52890371075644
Gene18	0.0122624094600499	0.0154619568075978	24	4.46541668448855	1.66959548397218	5.04307371229108	1.9966220799278	0.395913721241392	5.94513235490996	6.87580693034286	4.19193706131587	3.20055252882912	5.86914286776827	6.88940822895875	3.98272534164255	3.38988438456127
Gene19	0.00282031469659538	0.00542527147242352	24	23.7497583239261	1.84566425470682	4.97981456707039	2.01227034046418	0.404085395823884	6.99057052726502	5.16771602333174	2.86836260046687	4.8326010092973	7.03593169612195	4.94683431902027	3.01127802845057	4.98522233260937
Gene20	0.016077845288416	0.0174686795946403	24	2.67553692420976	1.56655120720452	5.02695866961244	1.93187948511032	0.384303833009086	6.46417736731481	6.4214663651439	3.5335528957681	3.86827703389145	6.4304453174391	6.3054815917281	3.47140892489858	3.72085986071547
