CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample145	Sample146	Sample147	Sample148	Sample149	Sample150	Sample151	Sample152
Gene1	0.00920880162795601	0.0127722630068738	24	0.955427580006887	1.68163707816463	5.0666689676056	1.95748477306767	0.386345503442814	7.12613524784153	5.81589852714187	3.28510177255268	4.46035876575218	6.75601597080121	5.80142413756317	2.93815394755067	4.35026337164153
Gene2	4.47431296524137e-05	0.000251365896923672	24	9.94538198045627	1.99146029410715	5.0236830056344	2.01448910720364	0.400998451722423	3.10252031020306	6.02520801054685	6.60722812483053	4.09676701744561	3.19542841072816	5.92117256015235	7.00218286633757	4.23895674483107
Gene3	0.00356995632116452	0.00652245369274882	24	6.03455653982252	1.81232425344404	5.00255578426276	1.99928757910088	0.399653230332847	5.31024094522134	6.96299893472893	4.83852042056417	2.9590582932247	5.13030384966452	7.07862496557082	4.78737030878482	2.95332855634277
Gene4	0.000819529338618619	0.00216988725274407	24	7.03659764650703	1.91896699762143	4.97629485214494	2.01159573497466	0.40423564011839	4.67214197519431	6.85373854767476	5.51559572067884	2.90755629024129	4.70979805009068	7.01491248739946	5.24720833350944	2.88940741237073
Gene5	0.00593884001009126	0.00932403179562394	24	5.64974616251788	1.79081312109827	4.94823355334284	2.01805932599229	0.407834291618869	5.37598285725587	6.68775688826394	4.426970164511	2.87559265314975	5.26073730313904	7.09006521699993	4.82675960309218	3.04200374033102
Gene6	0.0156256901783087	0.0173451874541697	24	15.5229191192506	1.65595478523112	4.91664855857907	2.03666591517552	0.414238660931285	3.54811998398962	3.20115947206493	6.27133969064707	6.47375456133839	3.73835112322634	3.37465253791897	6.18023894278098	6.54557215666627
Gene7	0.00157585589300768	0.00350098270964236	24	18.6548131548066	1.82761287385191	4.9855951076877	1.95095376788324	0.391318132688896	5.34360173920172	3.20024100215123	4.89010897568472	6.85979088277804	5.05903623519144	2.84193555753508	4.78489834826531	6.90514812069402
Gene8	0.00147914512305691	0.00335422548104302	24	6.65474244740037	1.87766711814033	4.9861692530656	2.00439314969197	0.401990595978994	4.85238469364244	6.89178387707523	5.18687382369246	2.89757046557651	4.86734193707087	7.06986776029461	5.13701017846225	2.98652128871043
Gene9	0.000225581581192236	0.000824638462612299	24	7.55183493860852	1.91683162494836	4.95186726727946	1.96818525449832	0.397463249369289	4.40232765630526	6.75420776092321	5.66981129539913	2.96361144488476	4.23273379727552	6.89173087229512	5.52833477665033	3.17218053450237
Gene10	0.00427246767731071	0.0074174786064422	24	11.7458875960273	1.79205605626772	5.00046367359605	1.95341548352701	0.390646870177586	3.10859560778779	5.27775293014383	6.69659761127684	5.24842133428697	2.95273022164084	4.68436758012341	7.15758287290876	4.87766123059994
Gene11	1.20331568032039e-06	3.744058081719e-05	24	9.26130882383356	2.07064919038961	5.0648241059115	2.07249378838938	0.409193635366415	3.54334210415254	6.61701076404289	6.69834631818074	3.89096593696039	3.5261943309307	6.30754922667122	6.4793711768417	3.45581298951183
Gene12	0.0136188618743158	0.0164214572439499	24	4.28269518357878	1.61612033656497	4.95851720352073	1.94664512773537	0.392586139734109	5.95018877951052	6.52397100128759	4.2052612644115	3.1666483602479	6.01032733608484	6.71344836736234	3.8977090326959	3.20058348656522
Gene13	6.84559832335729e-05	0.000344947104226098	24	7.9579654226931	1.90927508130466	4.94197192055525	1.93604562877287	0.391755691836336	4.06894243538849	6.63176504430437	5.65092036688251	3.3438807377762	4.04956850717433	6.77105301737817	5.91468923064226	3.1049560248957
Gene14	2.29680338192928e-06	4.56190522199911e-05	24	9.04761088325735	2.06649743056717	4.98426185963168	2.06655858326998	0.414616776058128	3.40875520410934	6.67194170942037	6.42104276710398	3.64621627435213	3.47867974187086	6.35251187114923	6.33603443683425	3.55891287221327
Gene15	0.0197315161422309	0.0197512674096405	24	3.41869335871633	1.66712372744199	4.95336356356183	2.05360560994349	0.41458810434395	6.29186623420761	7.00371528672958	3.60308141989769	3.25953910165063	6.3391865252725	6.13209446035944	3.59039414902867	3.40703133134852
Gene16	1.04059135634937e-05	0.000101028287024211	24	9.76477104782468	2.06915883890627	4.97650455515069	2.0848663775278	0.41894192086491	3.18887554820938	6.17758667248064	6.78935431163483	3.90876437674163	3.17346529690824	5.9941978327222	6.68043276656115	3.89935963594741
Gene17	2.48509631248783e-05	0.000174188993865969	24	8.23604760631324	1.91561590164656	4.85685512484638	1.93012692179109	0.397402613867783	3.88076980453519	6.69068955278841	5.74383400902406	3.19364121537826	3.7247862095067	6.47038798843048	5.83268361474722	3.3180486043607
Gene18	0.00893213799889891	0.012513910158604	24	5.17144244571413	1.70846349789731	5.00927388894814	1.97572241065887	0.394412933782252	5.64421928968922	7.02770680631828	4.62656735309108	3.15664197765698	5.61414417508304	6.96279265306432	4.0214961050529	3.02062275162933
Gene19	0.00469348495016897	0.00788821000028398	24	23.9598861895608	1.8616794678073	5.02599636281405	2.05310684910342	0.408497480080525	6.86804230951066	5.08780573915246	3.20521351441046	4.7804219762256	7.3986372571843	5.24420143464603	2.80451000073681	4.81913867064607
Gene20	0.0159246681300815	0.0173451874541697	24	2.71348760718266	1.56529030176981	4.95691917640026	1.93104230397299	0.389565017151505	6.50612076850048	6.32850184677396	3.48998886926724	3.63359591371663	6.37474952318815	6.14256224284875	3.53484802421465	3.64498622269219
Gene21	0.00169525738412968	0.00368801461377015	24	11.3166425576856	1.7897804859095	5.03162737523962	1.90784536977952	0.379170639536609	3.30455276574204	5.28610942723288	6.82844524835635	4.98052620590308	2.88009663688912	5.20285563925502	6.96851084486606	4.80192223367241
Gene22	3.64070346559053e-06	5.85039320375315e-05	24	21.4842373755872	1.90265595863801	4.93688791880606	1.90846696551299	0.386572876860962	6.53630188404599	3.7724410233998	3.51637745715248	6.11931635308062	6.49541430760619	3.88122067254525	3.23917524008501	5.93485641253313
Gene23	0.00951983934786416	0.0130587645375366	24	17.1458804143488	1.68828458046237	5.05452589077949	1.9549935472403	0.386780795960827	4.55177113927598	2.92395724285474	5.70294498827404	6.86422710328786	4.57494052037749	3.15244075146663	5.89500696810189	6.7709184125973
Gene24	0.013915674211576	0.0166165829091865	24	13.8189531494803	1.59216505053624	5.02768847832186	1.92485522175272	0.38285093240208	3.4711700496583	3.89709556633572	6.81239482364489	5.85353983996715	3.38861177352375	4.0518111239125	6.71978714511453	6.02709750441808
Gene25	0.00735954541064587	0.0109913068479774	24	0.637660141167193	1.787000828058	5.00758869855482	2.04567315986237	0.40851461312163	6.88833174681655	5.41623679089168	3.16948045056113	4.40004034376685	7.16084051720999	5.59162663130916	2.92256798548854	4.51158512239464
Gene26	0.008778460862641	0.0123756497123698	24	17.2181587960743	1.70276769205243	4.9787465272992	1.96430724523278	0.39453851174431	4.10660962522773	3.04568076179106	5.6225677702566	6.9512875945648	4.65943260264053	3.04427995286229	5.56021964741989	6.83989426363072
Gene27	0.000600728020522467	0.00171964128012157	24	7.10572346026962	1.97271451521962	4.99045283381253	2.06162967543508	0.413114750121797	4.5420195515367	6.94117117652987	5.44380872463517	2.89472860583061	4.59131334574106	7.10098812502253	5.38334473102326	3.02624841018108
Gene28	0.00445042549101071	0.00762930084173265	24	5.89915641100765	1.71809664448642	5.14079964042451	1.90955742853421	0.371451439872986	5.24686640579258	6.88014030855912	4.97999638521901	3.2313147554002	5.46785364185169	7.21369545197016	4.83365457933094	3.27287559527241
Gene29	0.014992028689746	0.0172704435212445	24	2.1658160013524	1.70698278946633	5.01971239192263	2.08559092783703	0.41548016400163	6.65421321212549	6.11593801635181	3.36812384591397	3.90348818595898	6.74544207081297	6.35449494726658	3.19425604394755	3.8217428130037
Gene30	0.000158704244268781	0.00063349806354375	24	7.70597827083819	1.85333738922882	4.9644553953881	1.89316377472974	0.381343697133115	4.21279610900323	6.66445112408326	5.57633823369347	3.24925813849916	4.10357783982233	6.9181588746553	5.64296069446251	3.3481021488855
Gene31	0.0160418318590325	0.0173451874541697	24	2.75681730623117	1.63954313248001	5.07145328736015	2.02339087678515	0.398976538308684	6.5718661911759	6.40883679567766	3.62932423786187	3.61074928318055	6.65008834017535	6.35988633633848	3.5927293061047	3.74814580836668
Gene32	3.46783477733759e-06	5.71621117143559e-05	24	20.9812637285892	2.00859423875321	5.10922762137147	2.00860344399091	0.393132503157442	6.34577620347267	3.45484511164864	3.66040057776977	6.68607350759856	6.61977352072101	3.84401386369307	3.79655685037683	6.46638133569124
Gene33	0.00122049523785162	0.00293153379788219	24	6.8505735374927	1.86621713064486	5.01740417029907	1.97318596071273	0.39326829048239	4.68713394156944	6.80080103007361	5.39520179801446	3.04339070929406	4.88579510901189	7.1207670480699	5.21740944295141	2.98873428340777
Gene34	0.00353334551946827	0.00647380755280152	24	11.6277214145467	1.8158606703783	4.92188472163775	1.9669013528124	0.399623612508731	2.78435925919463	4.78184421541327	7.05911173786366	5.08083580364088	3.25160903010236	4.88922937042284	6.92523570853083	4.60285264793351
