CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8
Gene1	0.0111896225090944	0.0145698209753833	24	1.22949892173502	1.5721838729278	5.0498288801812	1.85486751942309	0.367312945336185	6.79631097253796	5.90127993198472	3.20909570135902	4.47807390947236	6.58421434840522	5.87332494282056	3.22746524929421	4.32886598557557
Gene2	6.45204820893808e-05	0.000323713383434406	24	9.9451052553901	1.95268426766898	4.93773040939539	1.97525158724764	0.400032286794998	3.27733343519874	5.62117345682502	6.76858539805684	3.91426962354807	3.26791993853768	5.88063640039337	6.83535080905619	3.93657421354722
Gene3	0.00402725525672043	0.00705298643909007	24	5.90981073325162	1.69407882374422	5.05026978642269	1.88175333093073	0.372604516295287	5.20207197060189	6.89376185084008	4.82533684799747	3.12121423650461	5.32665160625391	6.98222188684057	4.80697976424759	3.24392012809537
Gene4	0.000793242810767314	0.00212475752884102	24	7.08572568403768	1.73044036079449	4.92987381001986	1.81001993054213	0.367153399923404	4.75472422723431	6.80004956728953	5.35678883401227	3.14953323791867	4.71771052929294	6.56014907206263	5.29505424775126	2.80498076459729
Gene5	0.00535347638916805	0.00870331425271817	24	5.78093082721112	1.67859915623638	4.9732904248693	1.87791836914732	0.377600785137472	5.32052508669884	6.68696656454144	4.87551354635875	3.01219721913217	5.4119223705831	6.88978459168051	4.60013836402942	2.98927565593018
Gene6	0.0151595401008346	0.0173561998611442	24	15.6322008688875	1.70441153427923	5.0020677065935	2.09208761436585	0.418244561465682	3.65715274075741	3.32436471246324	6.23535979096457	6.75754961642138	3.7494445837497	3.37715954776308	6.27713434526676	6.63837631536185
Gene7	0.00169016897325713	0.00372010779146837	24	18.7277456862161	1.70829367672315	5.00902195442253	1.81698533340655	0.362742537353486	5.11010516918663	3.0077196967704	4.84929633053	6.89575193311006	5.36208351627721	3.16483374821369	5.01246415897843	6.66992108231385
Gene8	0.00131453359234779	0.00307853300315642	24	6.82774681513968	1.96963670739355	5.02148573032114	2.08480418508473	0.415176761828894	4.61138832230573	7.14231854931425	5.42022859574505	2.80981859243248	4.96054861228202	7.03957022876953	5.17795443089173	3.0100585108283
Gene9	0.000212722386361053	0.000781110353834956	24	7.53919115555601	1.97594814645971	5.06173091125745	2.02979234478926	0.40100755658009	4.41067829725287	7.08902060768197	5.71626001785556	3.07838033640305	4.33022859353958	6.99689850637229	5.62981774223993	3.24256318871439
Gene10	0.00275568534762138	0.00530279412627591	24	11.6610755062606	1.87483913202614	5.02573680708122	2.03438731785346	0.404793843359849	2.85032648218998	4.89742725290136	7.19182804743315	5.08508195467744	3.18824562799731	4.9564634753565	7.12442908507404	4.91209253101996
