CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40
Gene1	0.0117314116624818	0.015117798534126	24	1.37765780734375	1.70733265182514	4.97465312932306	2.02803017273661	0.407672679886442	7.05780912543568	5.69339234926601	3.14802794328815	4.06169684224244	6.7183898847752	5.91461985594768	3.15264398737548	4.05064504625384
Gene2	0.000120756644103492	0.000510959001848344	24	10.0983492830673	1.90126730305285	4.98725325061126	1.93084770724677	0.38715653892453	3.29199534908786	5.71980871157259	6.81743869826825	4.28746731969846	3.08878508440145	6.01965348098868	6.54891685339556	4.12396050747723
Gene3	0.00466433327644777	0.00785241292331274	24	5.8277573489962	1.69070849783086	5.01516238349477	1.88656319421869	0.376171906303073	5.21584443056577	6.86155753809112	4.61268252379808	3.22955891880841	5.19727866882992	7.0487470077742	4.76321555173154	3.19241442835914
Gene4	0.000679294208205783	0.00187305388292036	24	7.08512305148493	1.90112293912737	4.8812327319198	1.98860454910974	0.407398019788256	4.52853863544694	6.8553999144428	5.1936833976895	2.97634196261623	4.53458405424553	6.8239491732673	5.36743407647247	2.76993064117766
Gene5	0.00524843396955177	0.00858990829713874	24	5.82211861418009	1.85536774164992	5.04296094142476	2.07094390477226	0.410660310247648	5.43755341107622	7.09949769783617	4.81793748658909	2.76459428700998	5.21842770208557	7.17418952055465	4.61418787670081	3.21729954954562
Gene6	0.0159833098182806	0.0172968653104224	24	15.0870464435343	1.6621670832283	5.03333414630661	2.0530143975494	0.407883589261776	3.61297197728968	3.5454667628981	6.52887144725019	6.54310935419672	3.63087489299944	3.58450030000365	6.36737038544807	6.45350805036708
Gene7	0.0014458745274013	0.00329857306631475	24	18.6903643425809	1.82699661634917	5.00996674999169	1.94683777725921	0.388592953688254	5.20787702849482	3.20992211454879	4.87514504207912	7.03279576179855	5.08336824493582	3.02180073451408	4.68170196989569	6.96712310366662
Gene8	0.000732628405390567	0.00199083805812654	24	7.03546860158111	1.94865706799497	4.9593805756994	2.04282220536656	0.411910756632841	4.64603170373344	7.00507061614495	5.22840874685714	3.00977452523727	4.52927097138245	7.02432688663676	5.37831498263581	2.85384617296741
Gene9	0.000261507806251116	0.000929530117006337	24	7.5795350978577	1.89053583658181	4.91160779899129	1.93930808693101	0.394841804618295	4.15883009541979	6.73152369171631	5.73322278871216	3.0142427359677	4.47605898329322	6.69813743187705	5.46529008229088	3.01555658265321
Gene10	0.0039166614919337	0.00695265353597698	24	11.9145773049446	1.83165694604497	5.00283229666949	2.01497932203404	0.402767712876456	3.32089488167473	4.7670318743459	7.13998190327906	5.01576906665604	2.90902372934291	4.75408191828018	7.09454944440563	5.02132555537145
Gene11	1.17773731089788e-06	4.44296352817011e-05	24	9.15026873419962	1.9678338311541	5.04137755899196	1.96841380385278	0.390451574161878	3.45490464822107	6.16042749749378	6.42047223901745	3.82143725108261	3.62945954697703	6.50315998478365	6.64301862482726	3.69814067953285
Gene12	0.0139280214825398	0.0165809779554045	24	4.06643726188862	1.61163951345046	5.00231368064286	1.9558984566514	0.39099876207684	6.00876443914975	6.63788979099408	4.07756973719364	3.30198892746516	6.06790600595951	6.71343396435482	3.83656474183849	3.3743918381874
Gene13	7.15918224547529e-05	0.00035094030615075	24	7.82482262519413	2.00566545635619	5.00592067664444	2.04132290571179	0.407781712410219	4.2820726391099	6.96549434322686	5.89377673671106	3.05151460000083	4.19216362066442	6.79933496039376	5.77158286080294	3.09142565224577
Gene14	8.04445689805977e-06	9.35401964890671e-05	24	9.00955871655358	2.04805575538678	5.03539900333754	2.04805819835887	0.406732057777622	3.32923323532991	6.40763337638783	6.4838999158188	3.71224429299422	3.84011384634381	6.45970034140671	6.58312069311626	3.46724632530278
Gene15	0.0159211021290924	0.0172968653104224	24	3.50053059361579	1.73990981767416	4.92701107265044	2.14070076116254	0.434482636551285	6.18178933086784	6.63044385476114	3.49897550834509	3.43476968599867	6.26217074645499	6.65514745787705	3.56650177304073	3.18629022385802
Gene16	6.79632245463857e-05	0.000337565684833042	24	9.9151541061616	1.95364646755543	4.92137771936517	1.97482862073132	0.401275564149558	3.14327178525671	5.6852532850363	6.84670408877545	3.78103100803488	3.35939076918825	5.8136395603796	6.70782380810621	4.03390745014394
Gene17	7.20889189986806e-06	8.68541192755188e-05	24	8.3128006599474	2.01905073573792	4.96613884303272	2.03144032229496	0.409058301933097	3.80240175483303	6.72405507794742	5.99202588810541	3.27673352502911	3.93408431939612	6.6334170223094	6.1336244772313	3.23276867940998
Gene18	0.00886868723371759	0.0126035346760553	24	5.03975227317593	1.71272478523324	5.08546532338176	1.99416119873418	0.392129544088228	5.75359589409914	7.05623250575705	4.27156128393327	3.22219990925534	5.70562734750865	6.94985747781727	4.52989770166057	3.19475046702277
Gene19	0.00455155345430547	0.0077363514804059	24	23.872563630159	1.77709154378751	4.96285304698033	1.95046442063886	0.393012729205357	6.80632394378278	4.77990334113286	2.95544295045085	4.82392052339939	7.21939041615256	5.11308856733149	3.33221671851907	4.67253791507362
Gene20	0.0157656640598547	0.0172968653104224	24	2.10566847636355	1.6959724312139	4.96368397522022	2.0688237347641	0.416791992619215	6.63324594247692	5.96965079956181	3.36775547170614	3.93044984812805	6.82461618900526	6.23007498386995	3.17435575230061	3.57932281471299
Gene21	0.00303130153871423	0.00574472812137883	24	11.7326104445219	1.73500953233436	4.95854971924414	1.88988117051849	0.381135871882832	2.95875093077622	4.957021161238	7.06023797468821	5.03515851359596	3.1883796975756	4.84317113491832	6.67800040442345	4.94767793673737
Gene22	9.50796089815853e-06	0.000103068568763675	24	21.5813968411803	2.05588981739827	4.98674137280554	2.064931985521	0.414084435335228	6.47723474268127	3.69659543306429	3.29713902911942	6.23964797521754	6.86477077130406	3.88747202972163	3.31805380598398	6.11301719535212
Gene23	0.010185589987795	0.0137375463939803	24	16.9907926254805	1.81028799058879	5.00646737571015	2.11298149575306	0.42205038746574	4.42223360483155	2.85800749910689	5.98823260786318	6.94307149850042	4.47227730162115	2.93985594337503	5.69033582177358	6.7377247286094
Gene24	0.0127972089012751	0.0158446664068615	24	13.6614997601865	1.67755407656062	5.03408825897964	2.01636081297832	0.400541410727475	3.27382425575799	4.00250640716028	6.89677930656633	5.94304955249268	3.18001921326976	4.15645169484808	6.70947605007871	6.11059959166333
Gene25	0.00641228128245408	0.00995430344388551	24	0.440313019987438	1.78459101683609	4.93537728532839	2.02105665357868	0.409503982519585	6.87224179304217	5.47273023043221	3.03196254344234	4.33162387988021	6.99426358480647	5.27205273054008	2.82979120059884	4.67835231988483
Gene26	0.00841609158962231	0.0121384471246725	24	17.1395911210348	1.72996638417398	5.01822846213487	2.00391576040839	0.399327327468044	4.28829183811182	3.09590714081866	5.45458932027267	6.97409548274858	4.26788821205682	3.14438081062576	5.77830248914613	7.14237240329856
Gene27	0.000838630415095687	0.00219536757878452	24	7.2520971893736	1.86457891669332	5.07479681565551	1.93657673951936	0.381606753899015	4.45751546420822	6.65986609975491	5.69566939691273	3.22931612216965	4.85263419878622	7.11755054200902	5.55733159291013	3.02849110849324
Gene28	0.00317376327344299	0.00593226780082802	24	6.23066253539819	1.84155824443874	5.0125507304231	2.00991625270692	0.400976740346579	5.29639614141602	6.93435502042932	4.98380050684306	2.77450854716047	5.04492568054185	7.04345878527524	4.98727000933449	3.03569115238434
Gene29	0.0159613796954832	0.0172968653104224	24	2.1105347711313	1.74157026797852	4.91457580202052	2.12472919193392	0.43233216406193	6.4968893432333	6.16789890710469	2.91456111641878	3.93922795633388	6.72249182443843	6.10374579491684	3.33538241435229	3.63640905936591
Gene30	0.000173690031584406	0.000677594401499633	24	7.72345290790602	1.96217103491933	5.04982884415357	2.00322470754129	0.396691604678943	4.19616193089353	6.74584867942645	5.96040156833893	3.19359082829779	4.39833388995426	7.06251683930193	5.67335058333807	3.16842643367759
Gene31	0.0154649445254968	0.0172968653104224	24	2.49402456123089	1.65029752423648	4.99787345898911	2.03026948130641	0.406226667795038	6.63938594635622	6.23024647604309	3.4380272418276	3.73537411829203	6.52015319152631	6.33846741122489	3.36825071256107	3.71308257408168
Gene32	7.00179106694065e-07	3.96327796241924e-05	24	21.2109613180701	2.18539467322345	4.88040013671844	2.18666385554818	0.448050117673031	6.56186560521929	3.27251515330369	3.26809569090905	6.21174493705726	6.59515598822498	3.44720668786894	3.36197835674415	6.32463867442015
Gene33	0.000697698001288383	0.00191850962774074	24	7.0567793893426	1.98581232769516	4.98998456505945	2.07979491930066	0.416793858214246	4.57637875503394	7.00943904927948	5.39714892174288	2.87527766486231	4.72654438526203	7.00230598054171	5.45647807954565	2.87630368420762
Gene34	0.00290950266172774	0.00556225102293598	24	11.8227248164604	1.80854550429187	4.9776710511806	1.97960447721054	0.397696926304727	3.05124562723436	4.90528419157656	7.02488163670201	5.14884475053624	2.96862162358683	4.83940637029799	6.92211908915338	4.96096512035744
Gene35	0.000617348394581496	0.00175041374830089	24	7.27740909457241	1.92412712911825	5.01242387900694	1.99636038070137	0.398282433587179	4.25198228971326	7.06446524613454	5.46938724949688	2.89334627942684	4.64146232321247	6.83482566657444	5.57917244756481	3.36474952993225
Gene36	0.000267154871882891	0.000938483156497275	24	19.8950292085151	1.86869156951203	5.06573823465444	1.89811227419493	0.374696083032882	6.14641554391131	2.98784772136477	4.39803115240462	6.67470013561656	5.85794945978876	3.44176957076331	4.36946094365023	6.649731349736
Gene37	0.000466715839050336	0.00143457737413013	24	19.2601766055803	1.87922640180428	5.06506956203061	1.95114367778777	0.385215573822355	5.5940792070352	3.21807601228201	4.52598590808446	6.93925117944613	5.40208797993377	3.14881328227215	4.59404943673041	7.09821349046074
Gene38	0.00127576637456173	0.00301362135723243	24	6.89570775291592	1.88500482586677	4.88250819500058	1.98880393272466	0.407332431056867	4.36223189246061	6.82635136920472	5.29219193040486	2.90429662425175	4.86763310404295	6.86294036457933	5.09135113454106	2.85306914051939
Gene39	0.000144824668483645	0.00059031794218877	24	10.3629038609831	1.8388611301579	4.98912848604169	1.88260926111096	0.377342308657317	3.39086419709949	5.64999898514061	6.86886744253231	4.35124059550999	3.19308791545806	5.64127981038545	6.66987105258957	4.14781788961804
Gene40	0.00360368524578769	0.0065363093938108	24	6.15785116922194	1.74931487242826	5.0001232542763	1.91679599770076	0.383349749640959	4.97943288055509	7.18016543341607	4.88799131048905	3.07909700985804	5.24899393549116	6.78009947028899	4.79242043441352	3.0527855596985
Gene41	0.00980098879811897	0.0134321454519675	24	1.05650373753695	1.49567988974576	4.97426489170029	1.74989829178942	0.351790330810323	6.7414556929726	5.53472320894827	3.38287924866577	4.37079988168564	6.50684635493634	5.7311525758129	3.18751830277657	4.33874386780424
Gene42	1.49667666515807e-06	4.76980867084178e-05	24	21.1303360371825	1.91061332168946	4.96800363153101	1.91103697197842	0.384668996586359	6.33275147789609	3.78685137159892	3.48190049872469	6.35556269981791	6.24529380668696	3.73439966492711	3.46797810805978	6.33929142453665
Gene43	0.0138128931808938	0.0165258865054152	24	1.98257490788335	1.60399981958664	4.95141526727138	1.94962746341648	0.393751555500388	6.70623658685827	5.97462530702111	3.34497540574501	3.87796854974919	6.56723646277932	6.0203150917891	3.27155708385354	3.84840765037554
Gene44	0.0165509582606662	0.0173127178458851	24	14.7795469621411	1.46513617016435	5.03722980481066	1.80845827682634	0.359018418238378	3.61817661157248	3.78036905051384	6.23029403669942	6.1561066134635	3.69778519837408	3.77114362874395	6.6061502951224	6.43781300399565
Gene45	0.0105597320032639	0.0140049496064508	24	4.89384346033939	1.63046850562035	5.0732284279498	1.91227174274351	0.376933893259819	5.74017963091584	7.17592313028307	4.33751578211952	3.25772504378134	5.80963579959751	6.66886503440027	4.30456929451635	3.29141370798455
Gene46	0.00508854108182888	0.00842009004163631	24	12.1013003653897	1.77557319104089	5.04574696938532	1.97348892201433	0.391119280056713	3.20768046546049	4.45687244345863	7.08038088713087	5.19272535086923	3.04515004043131	4.89796005362124	7.2035054446971	5.28170106941372
Gene47	0.000223871837361833	0.000830179866607539	24	7.83867240115859	2.02029118749291	5.02617058772014	2.05537899469464	0.408935383075997	4.43798511137527	6.99310613033621	5.91682180668009	3.0312823505496	3.87633582100269	7.01161363326834	5.63531089224135	3.30690895630754
Gene48	0.0172947536471774	0.0176267659504749	24	14.7071425893147	1.65916642152808	5.07014795616293	2.04673317981496	0.403683126707789	3.45500114247402	3.81205059505869	6.82264328151865	6.38111063196873	3.71633867767103	3.61850825435089	6.38683616234513	6.36869490391634
Gene49	0.00651859160470003	0.0100543829378407	24	0.31719063452248	1.57405179592579	5.13684722322173	1.77055246087869	0.344676877457967	6.98794286854713	5.4814144611853	3.12979810313287	4.78240882222522	6.83744258065839	5.37183977858878	3.68820007073769	4.81573110069844
Gene50	0.0153191707900343	0.0172968653104224	24	3.71854178644077	1.63759370682453	5.00111426155855	2.00640010012177	0.401190613768638	6.11957567444726	6.49899265366915	3.86984445390286	3.21335602367675	6.27379174658057	6.60828517474106	3.89351326467538	3.5315551007754
