CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample45	Sample46	Sample47	Sample48
Gene1	0.0146878280923246	0.570912592951437	24	9.02805496388702	1.99439842509914	4.99276391851795	1.99448449861125	0.399475026490597	3.57609216517889	6.36629984538422	6.43965721650455	3.58900644700412
Gene2	0.060232416546576	0.594398847499105	24	9.11526217399493	1.94033542695477	4.85016162520254	1.94174946868706	0.400347373703443	3.14470552203784	5.97222479711255	6.47089790734772	3.81281827431206
Gene3	0.210748574126749	0.642957270976982	24	8.58745053310031	1.6137068056328	5.02948591773911	1.62884836488602	0.323859812220775	4.53083398589198	6.78582508474476	5.54197509483766	3.25930950548204
Gene4	0.25853314683456	0.667854782849154	24	8.4873226423339	1.63518752413984	5.01157209756552	1.65895264628373	0.331024399926243	5.05354408792397	7.06911700203929	5.24573335356043	2.6778939467384
Gene5	0.894320890392144	0.894426337085041	24	14.8683583028994	0.375333384355339	5.12139586382921	1.86779655030154	0.364704584446048	3.66912672591077	3.76535539222022	6.49572610848107	6.5553752287048
Gene6	0.702686385276871	0.894426337085041	24	19.0272612557401	0.698233946863227	4.99604949622663	0.867453148116622	0.173627813089479	4.02272520920363	3.28648418910539	5.84695445477588	6.82803413182161
Gene7	0.708909316502195	0.894426337085041	24	23.0112963210514	0.696879274860577	5.09379362654567	0.873339660067224	0.171451716362422	7.04332033635142	6.00109369567019	3.33445526724649	3.9963052069146
Gene8	0.00841680942574374	0.570912592951437	24	20.9839244612174	2.1500736312632	4.91474694869459	2.15010409724918	0.437480122515824	6.35947399317459	3.34790373097005	3.44095380510524	6.51065626552849
Gene9	0.835650910709442	0.894426337085041	24	5.69824151846567	0.5276587969734	4.89328704227679	0.98249052435357	0.200783341722056	5.98649065518061	6.52669391101312	3.74425146288298	3.31571214003043
Gene10	0.236420620449208	0.646221717595452	24	9.46585816004528	1.84827364213365	4.82559040892483	1.87042088215975	0.387604567246412	2.91727056065323	5.38910982717106	6.85650874157688	4.13947250629817
Gene11	0.128096154271851	0.619825449916704	24	8.75315038554226	1.84070021033893	4.960852512358	1.84686221415053	0.372287265051683	4.51408678771813	6.82392217434464	5.69549205915775	2.80990902821146
Gene12	0.177696903396577	0.642957270976982	24	21.3453347642724	1.94280512479481	4.97505879819762	1.95555761125677	0.393072261169102	6.9069653756378	4.20825191153471	3.00554544972089	5.77947245589706
Gene13	0.294665756893271	0.69079310591962	24	21.5912763765857	1.62146817575137	4.98069253059116	1.65290101051453	0.331861683965131	7.01392464373631	4.73722523695664	2.95847608149326	5.21314416017844
Gene14	0.327418820368673	0.702890438152142	24	20.3348404420474	1.45069395568859	4.87884478197808	1.48638977059666	0.304660188429691	4.83802430043448	2.92576608427201	4.81136028413335	6.94022845907247
Gene15	0.217263733783109	0.642957270976982	24	21.4259799322631	1.95302952635641	5.05142607799166	1.97257462087799	0.390498562271793	7.052916059374	4.40100031839037	2.95700869837818	5.79477923582409
Gene16	0.399784967155757	0.750534982144725	24	9.83974565378396	1.2057506530522	4.99284164901424	1.25343964565597	0.251047346134729	3.02457013397327	4.82640824336621	6.82342227548891	5.29696594322857
Gene17	0.0246174753555752	0.570912592951437	24	8.9529686442034	1.77589267612091	5.02466510038085	1.77610807809533	0.35347790203186	3.9591332081968	6.39522632774433	6.16540500653538	3.57889585904691
Gene18	0.112637264747602	0.616310863355554	24	8.78338482115544	1.73150095549857	5.09625959908398	1.73596244344735	0.340634618330545	4.36544172717779	6.71382302588025	5.92347184205077	3.38230180122713
