CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample57	Sample58	Sample59	Sample60
Gene1	0.0275666091181124	0.556626578408028	24	9.05267002994693	2.01674900577583	5.01556359861708	2.01705579828969	0.402159350316252	3.7177927679002	6.41865759467166	6.4643122579558	3.46149177394067
Gene2	0.107253927896944	0.612852081950703	24	9.20612838632686	1.78181949608606	4.99174561331174	1.78597627489614	0.357785915639087	3.45760176508509	5.93130575940864	6.56839053754179	4.00968439121143
Gene3	0.186962078718402	0.63422368041969	24	8.63596871476403	1.72263618980681	4.97257230421086	1.73520634187512	0.348955477310147	4.69147671498615	6.88199387736319	5.48827104722863	2.82854757726548
Gene4	0.212838892070035	0.63846473849454	24	8.5831484801245	1.58812869831395	5.05814963702067	1.60334440232153	0.316982398185026	4.85358805159872	6.88605376560912	5.46283763098738	3.03011909988747
Gene5	0.89128211635073	0.894427169215136	24	14.2901257345082	0.383640443442906	4.99782822591104	1.68771187854118	0.337689052575137	3.64701750046719	3.72571315324527	6.37019380980002	6.24838844013169
Gene6	0.792270722351152	0.894427169215136	24	18.301137437632	0.697396125793453	5.06895961262882	1.05218253823222	0.207573667703094	3.97100666703439	3.13569615100679	6.2520690147339	6.91706661774019
Gene7	0.619028106758442	0.865585627980559	24	22.5473247187134	0.81233115869476	5.0364165221014	0.927585520082022	0.184175696353048	6.91524761681338	5.7133814651897	3.30361792964835	4.21341907675419
Gene8	0.064864946165642	0.591511917716987	24	20.8758337704112	1.80594244330487	5.0190229593235	1.80746984163476	0.360123844079484	6.22079970173015	3.57951090607889	3.9058959740795	6.36988525540545
Gene9	0.876947601052253	0.894427169215136	24	4.6109732027255	0.403815312094594	4.98533185650527	1.20881044746117	0.242473416465509	6.25416290308242	6.43252563259482	3.77191547845046	3.48272341189337
Gene10	0.169988740875013	0.631290466380371	24	9.32985922125938	1.76688907307479	4.90725624989827	1.77746713789224	0.362212007561067	3.10261832126998	5.60614654689077	6.69781295959396	4.22244717183835
Gene11	0.204730492985502	0.634366806870127	24	8.5998004109297	1.7138369268688	4.99475867545876	1.72896476852786	0.346155816701005	4.23220640784807	6.76999319408371	5.62996488680489	3.34687021309838
Gene12	0.219155308336231	0.63846473849454	24	21.4298913824165	1.72610325748721	5.00461885133997	1.74369794443463	0.348417730946235	6.71207537853195	4.41360151907005	3.17000112901514	5.72279737874274
Gene13	0.3243274369497	0.708499215336404	24	21.6580664357243	1.46876069037372	4.95974670841958	1.50412370417908	0.303266233661834	6.95170096998273	4.85294558740143	3.02015606006733	5.01418421622682
Gene14	0.270542464709956	0.671652795336519	24	20.4615049026813	1.44730130460834	4.96388190728894	1.47052786709881	0.296245538182423	4.79387463258627	3.07689259575774	4.82438412828355	7.16037627252821
Gene15	0.278901800333211	0.671652795336519	24	21.5566409407669	1.67690400575484	5.09583935120112	1.70567785959203	0.334719707988831	6.92718648512958	4.71600058454503	3.12931464819197	5.6108556869379
Gene16	0.391061295671609	0.749159570252125	24	9.81772767231697	1.37844375829749	4.85676875231109	1.43008068180947	0.294451054753012	2.79019098993315	4.74759936326023	6.87085103716207	5.01843361888889
Gene17	0.0966276568152378	0.612852081950703	24	8.814514258627	1.99201714324851	5.04691279699385	1.99577914841724	0.395445538430148	3.88938014503063	6.76485744024075	6.14278495056095	3.39062865214307
