CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample37	Sample38	Sample39	Sample40
Gene1	0.0747475008036975	0.587833328859014	24	8.85680876894064	1.8966737176046	5.044739274003	1.89880743826444	0.376393572617229	3.60912881550448	6.52069542296947	6.24920031672203	3.79993254081602
Gene2	0.0602005306995538	0.586720841972475	24	9.11520091590888	1.85997609300699	5.10236629669688	1.86133013093718	0.364797433720535	3.5778619831469	6.21480348988973	6.6191363068031	3.99766340694781
Gene3	0.266155740522273	0.669573188643867	24	8.47096909158994	1.87789678846033	4.99272126684935	1.90697418065227	0.381950859807493	4.41278035021861	7.1640285633402	5.45173017747752	2.94234597636109
Gene4	0.279084258791922	0.67520385191594	24	8.44296133216227	1.64287877992065	4.95354988532783	1.67110949791844	0.337355944040896	4.66846392297396	6.95370845426668	5.25211074833335	2.93991641573733
Gene5	0.893987626877117	0.894426800154061	24	14.732564127461	0.397694165391664	4.9703230468159	1.9502916665987	0.392387305257372	3.43611845555744	3.55007444978584	6.4299173754998	6.46518190642051
Gene6	0.73227541661246	0.894426800154061	24	18.8317898771135	0.699484421677719	4.96585803766213	0.90989337383499	0.18322984002647	3.96471927437565	3.1896803727744	5.90795055399765	6.80108194950082
Gene7	0.747048438403415	0.894426800154061	24	23.2790849343912	0.767564617889319	5.08529213398549	1.02694121884658	0.201943406944791	6.76819269428687	6.06417504637305	3.20846687422409	4.30033392105794
Gene8	0.0580132005280656	0.586720841972475	24	20.8890004092106	1.90414093680033	4.92973317828718	1.9054278233048	0.386517434999764	6.44943065561934	3.51141142436605	3.656329924224	6.10176070893935
Gene9	0.887516299415545	0.894426800154061	24	4.04136640459083	0.370515316425386	4.94675995139756	1.43609122727716	0.290309463444135	6.24292820281664	6.31393515722895	3.72067597587216	3.5095004696725
Gene10	0.210488552056822	0.64832202892245	24	9.41201477336697	1.78561536817906	4.99829334550689	1.80232632297105	0.360588344537883	3.03170684283893	5.56337829342134	6.94377363452113	4.45431461124618
Gene11	0.174202082057735	0.633576522594599	24	8.66169037206331	1.81905428866055	4.96774915909232	1.83051186068389	0.368479124460936	4.45648072166846	6.8848738172029	5.61307221401936	2.91656988347857
Gene12	0.0809198269581511	0.588872829493798	24	21.1550965817731	1.91905641708217	4.97053850781868	1.92158952462794	0.386595843006803	6.82536011943226	3.9646127513492	3.26474559458818	5.82743556590507
Gene13	0.276595138111281	0.674465011981123	24	21.5516190044492	1.44484183851143	5.10891236287726	1.46918408669143	0.287572771333273	7.11977261354641	4.92126527681342	3.27451445718674	5.12009710396247
Gene14	0.363361157474513	0.723354304568373	24	20.2503135188347	1.65128511071057	5.0270073722004	1.70309858760394	0.338789753327627	5.04600682102352	2.74738253133857	5.01619658196541	7.29844355447412
Gene15	0.180079572875142	0.634137974526095	24	21.3501327101721	1.85824816198414	4.93837545325374	1.87078824852111	0.378826653872279	6.96215237837743	4.26927230533522	2.99055168581065	5.53152544349167
Gene16	0.353376529938853	0.716147418174571	24	9.72580609980975	1.22733780146537	5.11731696074849	1.26339350161419	0.246885919184766	3.35841762140508	5.12094804330735	6.81816296229535	5.17173921598619
Gene17	0.0592664873810458	0.586720841972475	24	8.88659336935419	2.125211684135	5.03188362842917	2.1267109718952	0.422647089825309	3.88833210841681	6.80218494214177	6.26576094802067	3.17125651513743
Gene18	0.0655158446056896	0.586720841972475	24	8.87458201107797	2.0129886703072	4.86423114229078	2.01472569805314	0.41419201495929	4.09318639016941	6.65981703974687	5.91390670334756	2.79001443589927
