CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample193	Sample194	Sample195	Sample196	Sample197	Sample198	Sample199	Sample200	Sample201	Sample202	Sample203	Sample204
Gene1	0.00293796199650598	0.00472088162266628	24	9.15558617454852	1.33647857206928	5.06121328788638	1.54513042211536	0.30528854134907	4.49986898539937	5.55486192327178	6.38984979201557	6.83497571530237	7.24310289833958	6.64448936102207	5.77637019803971	4.65726289750595	3.84946752638878	2.98217603150976	2.74992197686117	3.55221214898039
Gene2	0.0862553122778076	0.0967349296573543	24	18.6982627977966	0.843153989696887	5.0195778238609	1.72244619875273	0.343145630806832	4.88000526650422	3.75948051840637	3.11941262135348	3.12578426357759	3.2649238369507	4.03892918598822	5.26745986588423	6.23506839485081	6.81389276475138	7.127643357509	6.73024676910669	5.8720870414481
Gene3	0.0338288389311691	0.0426234845835814	24	7.9577455652659	1.05473603848809	5.07506723947975	1.55132745909677	0.30567623755381	4.9043821452701	5.79759836573446	6.70595062096809	7.42191445515277	7.2156623152491	6.04673528411345	5.21258388451086	4.11711932822758	3.46699950030533	3.0317367285407	3.15684238089121	3.82328186479327
Gene4	6.60703867904067e-05	0.000156812626875965	24	12.0509033017687	1.67717691599214	4.98228389393348	1.75846631795558	0.352943821627009	3.0084737831177	3.15580803082914	3.28990903062221	4.13183402599072	5.1999486499571	6.32094534423775	6.94068162896928	6.86386368921518	6.73690635919852	5.55679868799737	4.82332573617864	3.7589117608882
Gene5	0.000164559175366508	0.000350125905035123	24	12.1948727494393	1.60567974994442	5.09558406777902	1.70693261409173	0.334982720604141	3.28980961253739	2.92538434052303	3.37174771756933	4.29336667989621	5.18067118006801	6.33721556130932	6.90283784448658	7.04359514245175	6.60350146037223	6.21608588196864	5.09216839389723	3.89062499826845
Gene6	1.85805894479252e-05	5.17565165680368e-05	24	11.8579245158905	1.73347478524264	4.9616926404492	1.78906112378329	0.360574758137641	3.12962787238011	2.8865793268471	3.53014069549826	4.42472554267606	5.43586199381218	6.36073080895672	7.06423696069225	6.54712271061275	6.39683584302551	5.58477486416121	4.72216494668526	3.45751012004303
Gene7	0.0274273135882768	0.0354053101397721	24	13.8761707816902	1.04931422440044	5.1059299144567	1.4839429810303	0.29063128673755	3.92444121504014	3.26664189413296	2.91621805592831	3.37421559602116	4.4480115055241	5.29868973365301	6.58708199990457	6.79912791383373	6.97954043356579	6.85640291005004	6.03654169657187	4.7842460192547
Gene8	5.37412233554413e-05	0.00013022913575632	24	9.96384211651882	1.60747574948747	4.99804894121865	1.68316967109933	0.336765344016205	3.96258750143914	4.78382035548048	5.74278426916535	6.51957909071699	6.95797113167928	6.80263432193903	6.20299668520559	5.25926306243964	4.37117693657222	3.15720742908224	3.0543920474251	3.16217446347879
Gene9	4.53699522395823e-10	9.19661194045587e-09	24	11.1521351425608	1.97051931879494	5.01852860517724	1.972478170883	0.393039140764913	3.28004072288157	3.63225942187885	4.33384925532874	5.44220555210726	6.50711575978572	6.81164858441451	6.96700366001761	6.38335115200159	5.54378774781699	4.80507165538829	3.64054621033118	2.87546354017458
Gene10	0.0125433013986698	0.0174778932633578	24	13.4128930509868	1.13355257427592	4.92607533899857	1.45032418262372	0.294417783492236	3.64480890546171	2.78468271898749	3.21163268387438	3.37554861045255	4.23152283173632	5.30160796561244	6.31637980322402	6.85338066136935	7.02796551245977	6.27370627283182	5.51881513142445	4.5728529705485
Gene11	0.00359699267102243	0.00566753046904795	24	12.9363241753423	1.2674294545028	5.02161957928902	1.48695724280282	0.296111089126619	3.35700548596307	3.07277301336798	3.21374840771201	3.62382906039141	4.64593514098606	5.63405833153476	6.46046685591117	7.00099752622344	7.00600389988616	6.33610047739733	5.55196121101004	4.35655554108479
Gene12	2.37905750655187e-09	2.7450663537137e-08	24	11.0099434452811	2.02783056570808	5.02889773219197	2.02783917299556	0.403237305864178	3.25807733660419	3.42728057919146	4.77918461602649	5.75133881745117	6.30658095959807	7.04705610093028	6.81688218332264	6.55438613510817	5.49110724485212	4.62775454070859	3.28289220709663	3.00423206541382
Gene13	2.83271760181947e-06	9.8815730296028e-06	24	22.3053054366854	1.77424656953944	4.96680547881998	1.8113624267304	0.364693651574362	6.20790027451899	5.68983951094344	4.29444195521937	3.69158209303382	3.16501758270715	2.95834500902083	3.58060673205196	4.33706310603975	5.37890841671989	6.33406289872476	7.0327518902388	6.93114627662095
Gene14	4.83368665848971e-06	1.57963616290513e-05	24	22.2270272296091	1.83560622065492	4.98493070248393	1.8832560526947	0.377789815966006	6.47927190518462	5.56006347449941	4.57825314997444	3.3908713000832	3.05546391794606	3.03358611768258	3.49319837608462	4.46487470066745	5.48176948203467	6.31712471147479	6.9216924979607	7.04299879621456
Gene15	1.34574434329515e-06	5.22590420958706e-06	24	22.3871464363373	1.79578397730016	4.93816911561116	1.82495801248424	0.3695616674437	6.50520504373319	5.65398184517309	4.49876949656968	3.68632700844217	3.10601615080011	3.0465554652387	3.61195180962336	4.12737254992679	5.26352732264083	6.14470439328932	6.51760925184966	7.096009050047
Gene16	0.00187853242239133	0.00316962725937795	24	0.721922427139304	1.2982848599683	5.00968249011745	1.47347473306905	0.294125373409545	6.64023262104771	6.86964461481877	6.84634188319281	6.37041575958795	5.17325690671931	4.13957465695181	3.63794990596985	3.07726318286218	3.2169443204771	3.70919853082656	4.80603827621847	5.62932922273689
Gene17	3.14170562232263e-07	1.45225221370846e-06	24	23.5193176514313	1.88720583648912	4.90255682522549	1.90917402062352	0.389424149211306	6.98792807615206	6.67625858683559	6.12629263044618	5.13226210334839	4.18182939325466	3.19263070870931	3.0268515021053	2.81035441933239	3.84664954073493	4.75251649662982	5.70577399526568	6.39133444989151
Gene18	5.83102248707945e-08	3.36405143485353e-07	24	11.2865371959357	1.92361387298468	4.98436579859099	1.93040521675066	0.387292043713236	2.86924001015676	3.52634630940261	4.18490750265385	5.32644784851518	5.9293443285575	6.6317501543805	6.83624282377463	6.84091243933762	5.74334417852518	4.79853903168679	4.1640021749072	2.96131278119401
Gene19	0.000221375036296378	0.000458333408481114	24	12.1829738710392	1.60717213439228	5.01698944531307	1.70645524983031	0.34013530792346	3.01874928509772	3.5060221235385	3.04321055849265	4.09342695547207	5.13504413589868	6.25669821774185	6.84829946136618	7.10842006658109	6.60565041920716	5.82537730430993	4.84510844549617	3.91786637055486
Gene20	0.0200367736292404	0.0267751986136843	24	20.3221416741	1.12793078672147	5.08281962083637	1.52547666097547	0.30012409937232	5.56308879747605	4.68074892026585	3.55143962992014	2.79261444214542	3.22334790377683	3.87535026712595	4.70570140701352	5.92521662682015	6.50076141443714	7.05804324868355	6.82072637914892	6.29679641322286
