CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample181	Sample182	Sample183	Sample184	Sample185	Sample186	Sample187	Sample188	Sample189	Sample190	Sample191	Sample192
Gene1	0.00386104847203317	0.00605496362577078	24	9.05356798761767	1.33760872808028	5.02656431442439	1.57189105444612	0.312716789464997	4.09322403153068	5.3289902196207	6.48083989144655	6.7493197169695	7.07846577047286	6.58115895600912	5.71364075701567	4.59392930944292	3.90320611929063	3.09677344429461	3.05687133040652	3.64235222659288
Gene2	0.0974824050553642	0.10724136969787	24	18.5685268608148	0.781452432056665	5.0122382396365	1.65052644026316	0.329299279354059	4.96037674292537	3.51868067422473	3.31712867232181	2.92400570545045	3.37807436049777	4.38662445638207	5.32431309548758	6.0168203915475	6.73774383338811	6.97201908186774	6.67736044170753	5.93371141983736
Gene3	0.0400522551998439	0.0492647665434734	24	7.81201921411041	0.93934343655966	5.06161757826812	1.43182658542842	0.282879250217543	4.76678332660954	6.06392541974135	6.64149686425961	7.06010674360848	6.70961395421567	6.20534080950304	5.14853000321747	4.05735213005624	3.75983107871368	3.03127347780385	3.26831949907383	4.02683763241464
Gene4	9.2268687465813e-05	0.000210819544857151	24	12.0571435916449	1.7472956322127	5.01564786357397	1.83301462604043	0.365459194085904	3.00526670827307	3.27077869080039	3.37421101748063	4.02498099800684	5.1319911177096	6.70961751799314	6.87980722452027	7.13574199193935	6.53142918397557	5.74133835422937	4.72748445747558	3.65512710048378
Gene5	9.65154921381828e-05	0.000218454750691145	24	12.1148436323318	1.55681367226504	4.99024002944889	1.64196362170945	0.329034998721451	3.14499834576059	2.86154014783893	3.25361224199062	4.2874606222771	5.1848080740468	5.92274114228994	6.77160910282606	7.09198766120019	6.57754300208335	5.83640448944286	4.82999035936392	4.12018516426628
Gene6	6.72625285391693e-06	2.09323221594925e-05	24	11.7576975369337	1.72864935705017	4.97346638193358	1.77174660979866	0.356239788054994	3.25041138371316	3.05264459456189	3.84331104784766	4.33202807187759	5.586607895851	6.63643619572853	6.75567862688869	6.68495442726572	6.20524745255613	5.48006741481723	4.35059291112117	3.50361656097424
Gene7	0.0196072492422268	0.0260103522613126	24	13.6856934027873	1.07156852615004	4.96958382436065	1.45173683472368	0.292124428530079	3.7905551804812	3.27062026538482	3.11361058941037	3.26749369668512	4.21274930904743	5.40769136110274	6.24251758954097	6.83891345731394	6.91708601650638	6.48231438173198	5.43212821578583	4.65932582933701
Gene8	0.000109873108907532	0.000244888058486327	24	9.888980301013	1.66267203718005	5.03000351291884	1.75297393092765	0.348503520211345	3.75055996201193	4.95036637638588	5.42598591464917	6.76776546787081	7.14253114881698	6.80664655620102	6.2957040424984	5.3197507751551	4.15344925500218	3.41222683597619	3.06087845476347	3.274177365695
Gene9	3.24027471521049e-11	2.43020603640787e-09	24	11.0794517797668	2.04074287862518	4.99300908435903	2.04129598748181	0.408830817848163	3.20490714456323	3.48432945371431	4.47594855580839	5.61781475643355	6.26904763034397	7.0152793323549	6.84852610483243	6.6152818720381	5.53041203432035	4.47754006249089	3.44252057889197	2.93450148651624
Gene10	0.00813441988080144	0.0118462425448565	24	13.2185766386057	1.13296940419336	4.96286938511531	1.39629104900562	0.281347531166827	3.45656544037682	3.25198620971056	2.89296835591009	3.45985922076953	4.46045573302262	5.45369787307401	6.48980838644927	6.69458893383854	6.85665898248636	6.39545820039123	5.5161936993662	4.62619158598853
Gene11	0.00991143294608943	0.0141591899229849	24	13.3179532776142	1.12539325585915	5.05969861276994	1.41327638842954	0.279320271144735	3.85713026418606	3.20846280350085	3.15416593933726	3.72555947843202	4.61804055392522	5.47364928558384	6.38387788115772	6.72942042395134	7.13650224419836	6.39251695583146	5.48041588643005	4.55664163670508
Gene12	8.58972803996494e-09	7.15810669997078e-08	24	11.1365042597696	2.02972544091646	5.02217660131941	2.03134968845142	0.404475957280704	3.13765591444149	3.24368087742636	4.64876467154656	5.59918891146567	6.40455388357224	6.62919708187106	7.01402909965342	6.58656805179974	5.69849556037518	4.7680012501169	3.69737747678455	2.83860643677974
Gene13	1.37596119582639e-05	3.92011736702675e-05	24	22.1423519734865	1.7396196043164	5.00758993991729	1.795366509197	0.358529059036062	6.47494098522648	5.4102450988526	4.29400579897745	3.59250848394958	3.29213387037969	3.00177010182352	3.57033126449495	4.51523316643221	5.71641208444824	6.34385616548556	6.9008614465181	6.97878081241914
Gene14	6.75562233154459e-06	2.1001934709465e-05	24	22.1903565945785	1.72405190241789	5.00521804311961	1.77320985991938	0.354272250408134	6.37273616290911	5.44000076271988	4.5216311692971	3.53504331772658	3.12241785998261	3.18897398066506	3.56001540780169	4.61692561634349	5.44632749885897	6.40166043227133	6.89753557616284	6.95934873269664
Gene15	3.47364319197574e-07	1.58855633779378e-06	24	22.5253972980658	1.79864898494765	4.98687933127628	1.81612043691584	0.364179743737864	6.37590032476738	5.41291049704147	4.80955039899036	3.74874921110485	3.34594187098805	3.10631680279316	3.32146113734025	4.21851994473796	5.17662184498842	6.46463973731372	6.63529832412665	7.22664188112303
Gene16	0.000967735150833704	0.00172501809417773	24	0.545499689876681	1.33497647354628	4.95040838190928	1.47848753780326	0.298659711228316	6.72458795706656	6.81939665878633	6.71956212034752	6.17907540867302	5.01616579808921	4.23308960824624	3.39251451929388	2.86946598033841	3.39675091748378	3.71121864887647	4.73131688001253	5.61175608569735
Gene17	7.53303023293128e-07	3.13006796382186e-06	24	23.5883258443919	1.92994465470673	5.03339584502235	1.95882176800347	0.389165054431511	7.03404491575435	7.08711303586147	6.28411332354014	5.25068843627941	4.30657232416378	3.32268886082348	2.9790189564716	3.11667342776173	3.99631486525228	4.53613234112304	5.78084558706673	6.70654406617022
Gene18	6.30068219820146e-11	3.97026411746992e-09	24	11.0846671496697	1.98186969836952	5.04271401442089	1.98247969509598	0.393137443334401	3.0628893847362	3.34477107264306	4.25320853156049	5.51636610307205	6.39407806309297	6.8717448498333	6.93990128290282	6.50734421966028	5.86866093780152	4.58133891261068	3.92546691966992	3.24679789546741
Gene19	7.73593077043611e-05	0.000181736823111263	24	12.0871921669045	1.59821756512079	5.07256907574296	1.68124952180799	0.331439453401971	3.23057172816394	3.12015879848076	3.60513236602405	4.16547998243375	5.30146355768223	6.19984782513976	7.01630070929486	6.96444080506233	6.66165376895844	5.70280616262	5.01340834263972	3.8895648624157
Gene20	0.0151349600486096	0.0206667638351519	24	20.510451029101	1.01840138089649	4.99131256150947	1.32340394795909	0.265141469633564	5.29058769694309	4.05192086164156	3.68204655867034	3.20938696266732	3.07866933137717	3.75932871575976	4.81425393013674	5.39145307652	6.55540020010201	6.90329120077299	6.83971338596674	6.3196988175559
Gene21	4.65572025376559e-12	1.1639300634414e-09	24	23.0860818117279	2.03409689100161	4.95635292244149	2.03474406203164	0.410532521366402	6.9441703547978	6.48565973012662	5.54592865659111	4.66528287358105	3.5600484375958	2.90080006527272	3.05883179673286	3.47579010418025	4.28793413363979	5.30161832981748	6.37296371903128	6.87720686793107
Gene22	1.16493429391795e-06	4.55052458561699e-06	24	23.5703906756012	1.89963739564464	4.99645575411779	1.9263433466425	0.385541960429635	6.87908856387076	6.9352495946471	6.13361919343551	5.24977925058382	4.13835967379801	3.59161346849753	2.88018250443522	3.06977465050607	3.57432269220781	5.10422418360834	5.92263032878335	6.47862494503989
Gene23	8.28663522578488e-07	3.38230009215709e-06	24	23.5627109652703	1.84837840438266	5.03909170053136	1.87366431066101	0.371825801555355	7.28700827079478	6.82194112586758	6.37723233400393	5.20416725765456	4.22797473154717	3.58799179408591	3.22075800042089	3.23267295816652	3.62717150440062	4.50859123298025	5.88787608084337	6.48571511561071
Gene24	9.64741619924325e-11	4.82370809962162e-09	24	11.1049973479824	1.89294395314957	4.98246333169252	1.8938400409642	0.380101149750132	3.02448797982603	3.65883153024194	4.45588693954656	5.31619938315535	6.20840751919657	6.73857179089212	6.71269246680169	6.62482618626701	5.54497911325467	4.66201897409545	3.68174835027414	3.1609097467587
Gene25	0.00931123409355095	0.0133782099045272	24	8.79258139861129	1.09873364341514	4.97751876853095	1.35130625014366	0.271481899513255	4.77140997096668	5.50481514023885	6.43975239881058	6.64314969739247	6.79202533294992	6.30485688323353	5.50172809275062	4.57167130171904	3.68954648842499	2.9020415926694	2.747547103584	3.8616812196313
Gene26	0.0888369524678339	0.0993878323813817	24	18.7659034510666	0.869053852795685	4.96218843842193	1.74422962106752	0.351504108058866	4.87086417277037	3.88753281965996	2.97324593648095	2.89972190270699	3.38729000849764	4.19784664948636	4.74366342652938	6.32264583888741	6.7551739236476	7.05237932116972	6.77204763015707	5.68384963106964
Gene27	0.0773045610753695	0.0884829008874889	24	3.0413875289666	0.889213335334117	4.97303921804798	1.69570635476946	0.340979887835081	5.75012671691103	6.65610337517051	6.93975860632436	6.68140850465986	6.11920200555416	5.15678163372548	3.98632456491049	3.30272863133743	2.76865622929877	3.4222680891334	3.76942069702524	5.12369156252497
Gene28	0.00649996211741821	0.00967256267472948	24	20.9286861629105	1.28050503767437	4.97074686787534	1.53689564292504	0.309188072492204	5.58049013711605	4.58218377203421	3.44429536186725	2.98830746628811	2.87829446824165	3.589565220987	4.621492310822	5.03423900025008	6.45561131529849	6.88423838745294	7.26165578755444	6.32858918659188
Gene29	0.000495765539428206	0.000938949885280693	24	21.6192586098439	1.45670216688565	5.00882074264608	1.58052080369665	0.315547488102297	5.91446973285928	5.12998356708196	4.04889285495735	3.01353559854806	3.18665178603318	3.27616391488647	4.17449195811834	5.0715354749048	6.02800517892702	6.55126792832925	6.86143228626133	6.84941863084596
