CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12
Gene1	0.00448937302650987	0.00690672773309211	24	9.06221893795985	1.32355689081589	4.95667175287297	1.55317597407791	0.31335058109863	3.96803557685383	5.01140473506806	6.41519649900611	6.935942129255	6.9524097667036	6.2392474927841	5.47280332685897	4.92992930887364	3.67766946883281	3.11497088472052	3.30017523178891	3.46227661373013
Gene2	0.110976943661503	0.118734247854675	24	18.1439030312184	0.740484121710389	4.99792951168855	1.72946926263567	0.346037145700233	4.67263784699124	3.69464387220171	3.22841724029606	3.2215982822797	3.3267142778728	4.31823347960283	5.19838374702174	6.31618874086136	6.76772768887251	7.08120769464271	6.2692804560595	5.88012081356048
Gene3	0.040154773359382	0.0493706229828467	24	7.81174623056017	0.865719392726135	4.96850132920423	1.31969221088395	0.265611725436595	5.05987093718609	6.07097761930158	6.56856406499392	7.04851650023382	6.51315103283758	6.14582400433234	4.84601484338779	4.18881846471066	3.37957395355434	3.08143388917337	2.98283776449022	3.73643287624905
Gene4	7.28463900114829e-05	0.000172349503181742	24	12.0795455395302	1.672668836243	4.99114237561826	1.75832255638523	0.352288599294351	3.18243610934914	3.05157988189775	3.5469364937139	4.17868159592119	5.30039672987694	6.18033088926869	6.85581426204953	7.07910892541437	6.37803909724992	5.9104190127925	4.59417877772674	3.6357867321584
Gene5	0.000113567581104812	0.000253687820785135	24	12.0996115498903	1.58057533845031	4.9854357834826	1.66462266528561	0.333897123056067	3.1407662739955	3.00488710934159	3.54889765812943	4.09229731885433	4.88190646085507	6.26733626108917	6.84714529999368	7.11805776952144	6.52962008461584	5.56950024953104	4.76712514221796	4.0576897736462
Gene6	1.4015823294744e-05	3.99311204978462e-05	24	11.8128039106987	1.86440760336701	5.0377740403698	1.91798884092302	0.380721490395037	3.07438028483107	3.09987675460653	3.44011643454101	4.41341049266898	5.63749205127714	6.50826869625588	7.29566552724582	7.10229648556536	6.08338908948756	5.81530733402803	4.41819745755635	3.5648878763739
Gene7	0.0294997460702466	0.0376112359586654	24	13.9563116420666	0.995416118012165	5.03100693204658	1.43434959749576	0.285101892497747	4.05243709488374	3.27892240082166	3.10333961561408	3.55259535298537	4.11001601194939	5.25618698590739	6.34845007786395	6.84879716822996	6.74131404477921	6.6827364765904	5.63104987061414	4.76623808431963
Gene8	6.27863252617988e-05	0.000150951025529204	24	9.98510232159574	1.59972318844595	5.0039555284872	1.67193007479893	0.334121689387673	3.91608246151913	4.81533926371566	5.88757894367328	6.70466856934989	6.76864281194363	6.8912483651906	6.218350331617	5.03681410658818	4.3642726441836	3.36733729800765	3.24189392468383	2.83523762137399
Gene9	6.93376467353346e-11	3.25020219071881e-09	24	10.9753148511928	1.99607178562876	4.97267292252727	1.99612400275599	0.401418720646823	2.79782892257882	3.50196182080596	4.5324652323409	5.5245958762609	6.22727891362784	6.96683645617782	6.85797329948129	6.25173582487024	5.66051289125799	4.64642623743873	3.60855779409225	3.09590180139444
Gene10	0.0090725469173718	0.0130305456326087	24	13.2591327316679	1.15640311707751	5.03345349259874	1.43601826891689	0.285294832072738	3.59594095490617	3.13305480606176	2.98997957590049	3.79268977851558	4.35789772414767	5.46088076794538	6.60774829567846	6.73805421731981	7.0169475752916	6.47626056689657	5.72171489214104	4.51027275638028
Gene11	0.0104243457192646	0.0147863059847725	24	13.3287843593378	1.18332313663084	4.94081879640996	1.48914024530536	0.301395438016747	3.64995235342105	3.09228530359469	3.09584582583268	3.62594369358209	4.18163109693462	5.43388499941915	6.24178981578475	7.10298786353207	6.90738566446441	6.15488294698914	5.45904651053967	4.34418948282524
