CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24
Gene1	0.0026973112024764	0.0043834959953571	24	9.25530808294849	1.25394639731308	5.04741996699077	1.42792137534908	0.282901241562509	4.55174624783054	5.38575955247991	6.3929880646735	6.86013679423846	6.6495991191834	6.94812961880582	5.74348318598186	4.50766295552557	3.71536618404202	3.38089135334809	3.15052705347164	3.28274947430837
Gene2	0.082511840309945	0.093163538174571	24	18.8191876228613	0.81153141706835	4.96663517463431	1.60605919076921	0.323369672685383	4.72974529456261	3.76184288130367	3.22573271422539	3.00362763126625	3.30107568243036	4.1750267984518	5.02778911822138	5.92475330806353	6.90252920721992	7.12722904943292	6.55320655144885	5.86706385898508
Gene3	0.048606619543564	0.0591081713136165	24	7.60661871736017	0.886231826617455	4.97279434994129	1.42304989575197	0.286167051281493	5.0684082698151	5.78201675889784	6.66796600529918	6.74946503267272	6.63702288232981	6.22455618499623	4.98199251588429	4.1459263346177	3.16371227425774	2.97371321124505	3.27944484236521	3.9993078869146
Gene4	4.4082210937213e-05	0.000110574107702039	24	12.0018368072513	1.65616812210286	4.95421118981835	1.72897304587761	0.348990581877274	3.04113953092324	3.0159112665419	3.33692853637604	4.11977328369016	5.27478054884243	6.37231340690741	6.74013632874827	6.7717890131328	6.59841539969748	5.79795451150363	4.51825687826103	3.86313557319574
Gene5	0.000120747949589828	0.00027050305588487	24	12.1093789167597	1.56885713700698	4.98707052107571	1.65380621525436	0.331618774642399	3.16094546907776	3.05409035734872	3.04749403101096	4.03249657998192	5.41646095622118	6.07025183387915	6.71659729480087	7.10649569397383	6.50230892793169	5.76811183481152	4.80840633446943	4.16118693940146
Gene6	5.47277264040247e-06	1.76351427725106e-05	24	11.7606249208762	1.7944784225595	5.0780669257535	1.83956723263627	0.362257382490741	3.0314752547147	3.18149098814749	3.95204827321962	4.61407067512214	5.64387063535608	6.3525526128951	7.00037593324686	7.10230053990464	6.44626606451009	5.63881225615439	4.41472788597199	3.55881198979896
Gene7	0.0409889172550756	0.050603601549476	24	14.2812674760469	0.941164351535394	5.01467223979558	1.4685840483915	0.292857434776508	3.87849680772376	3.16603940701818	3.09485218808166	3.26742559402577	4.07106709713567	5.07662958371113	6.17088701984366	6.77181100000776	7.0830463743351	6.65200692815187	6.01518502238211	4.9286198551303
Gene8	0.000144880381692358	0.000316332711118686	24	9.83718928924686	1.62488555733079	4.93340083240824	1.72177983404267	0.349004650652354	3.66133994275133	4.66046705044612	5.46235314245253	6.73075633631891	6.85924179063056	6.85968975751624	5.91204989189409	5.2919948596784	4.04045341552466	3.46984113296418	2.96691183129625	3.28571083742559
Gene9	9.24249565770197e-12	1.69692330362785e-09	24	10.9551338444148	1.97241454022029	5.01685245407404	1.97258499668384	0.393191750154414	3.11392647793279	3.66866000758037	4.48944880755454	5.52012473694866	6.55219292364908	6.9590705788811	6.90093155037385	6.23635022535914	5.63119836795968	4.35858470061757	3.67010096590525	3.1016401061264
Gene10	0.00702309393176015	0.0104148698938608	24	13.1070392305812	1.14800575936996	4.97394518590771	1.38652761630034	0.278758121466372	3.52091680859812	3.20587122627572	2.7765936353394	3.67070794734771	4.66279316704007	5.49326244846898	6.26420935868225	6.97544477125099	6.54245818228727	6.51266113495874	5.51859135081065	4.54383219983263
Gene11	0.00859857974200162	0.0124316815547011	24	13.2667056516859	1.1902761313094	5.03847882193533	1.48019636870656	0.293778424206614	3.64009227073507	3.11387332801035	2.93178313823553	3.64039436781088	4.45163159776369	5.58113256868076	6.34068011061578	7.09082224175196	7.08559991240185	6.40161324335923	5.5556330079867	4.6284900758722
Gene12	8.50189918466526e-11	4.81239576490486e-09	24	11.0594946001062	1.97689139993164	5.00112818552733	1.97719181989529	0.395349158539278	3.23804257642221	3.37261825664662	4.40150475360848	5.42474226837894	6.31040053002909	6.94161734651971	7.098727508946	6.32817801931544	5.50870537734109	4.60396634182493	3.58747656158935	3.19755868570609
Gene13	6.61666297885333e-06	2.09830749857928e-05	24	22.2171923465918	1.81148682348329	5.0121164348987	1.85972948698371	0.371046744651554	6.43504220137905	5.48967484160355	4.61013229575938	3.33750545438676	3.17720329432608	2.95593167723741	3.68197836543072	4.45370610858319	5.48770015718929	6.48200955367953	6.92188623749166	7.11262703171779
