CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	Sample205	Sample206	Sample207	Sample208	Sample209	Sample210	Sample211	Sample212	Sample213	Sample214	Sample215	Sample216
Gene1	0.00371680044380618	0.00584273195255986	24	9.09944548617828	1.35295044072592	5.10002458193165	1.57812671141088	0.30943511860744	4.43715719508052	5.4881426380698	6.2340127359236	7.28123084076777	7.32806563647032	6.70360932950246	5.63267786067881	4.55768357772946	3.77877828112399	3.38128789647065	2.95985464098474	3.41779435037763
Gene2	0.0965729690580037	0.106592681079474	24	18.6265480493401	0.719698201886604	5.03317948943855	1.49775333203279	0.297575982572373	4.75867250391617	3.78053983949251	3.05186459934288	3.12156350756168	3.60971512176246	4.4995109753011	5.23178912239286	5.80247965270582	6.85629679766401	6.95002899099308	6.71837361612275	6.01731914600722
Gene3	0.0552289665839503	0.0657226893105319	24	7.40442570346526	0.981803003204018	4.89129901113708	1.66200603351279	0.339788270913011	4.74321200548097	5.79443105776181	6.87620813868949	7.07100890166751	6.7278005561194	5.91248868518237	4.90672233258664	3.79658796468231	3.19058156988073	2.7378431041358	3.04917223050703	3.88953158695082
Gene4	7.35654569701261e-05	0.000172688866127057	24	12.0035573118424	1.69270436117357	5.0444242705621	1.76737632292402	0.35036234625187	3.29604039540203	3.0196031430162	3.14285244009546	4.10656533353507	5.44751108965238	6.42561112270612	7.19880395929492	7.02419917403832	6.34041546575652	5.77247853018882	4.68184386429128	4.07716672876809
Gene5	0.000366826721348357	0.000721626337078735	24	12.3338770887825	1.55055259379978	4.99312917190365	1.67324732237565	0.335109961062296	3.36434485161256	3.11307368916964	3.09901620623683	4.17507253040559	4.94161841685841	6.10848145673457	6.83303141438152	7.09478370297924	6.43186408142335	5.95119687787106	4.95850572640921	3.84656110876186
Gene6	2.96111872799543e-05	7.70455870250329e-05	24	11.9343654480731	1.83863806340267	4.917487119722	1.90876189632717	0.388157985950165	3.05523743510652	3.06516289810735	3.32505566997362	4.28353400235442	5.2322964223757	6.68817628617297	6.89684759462485	6.86447742684934	6.29014484359682	5.64258340439125	4.38739084898064	3.27893860413052
Gene7	0.0299289465723779	0.0382234311269194	24	13.9407981147992	1.03436508903938	5.02891593777349	1.48503167016084	0.295298567034375	3.69705504581651	3.55466310118019	2.93949907324131	3.40992404946171	4.24732667927371	5.19200797259376	6.22980090717695	6.81612222859343	7.13845883777152	6.77264811655598	5.66138735864986	4.68809788296696
Gene8	4.82004017836601e-05	0.000119901496974279	24	9.9971700041619	1.6133268221103	4.97720701265954	1.68439194354609	0.338421114344217	4.00843869309198	4.67144444229207	5.72524989114531	6.49085039924183	7.2045539589811	6.74035116006952	5.98821576262144	5.22528837273836	4.26448120812786	3.49357051824171	2.91361109287373	3.0004286524896
Gene9	4.77907224905039e-08	2.91406844454292e-07	24	11.0027112388174	2.0306747012879	5.03991940282816	2.03067534210778	0.402918217495356	3.09225424040689	3.45816987596027	4.57701014807359	5.63957369677345	6.06164068380266	7.31702314702656	7.21600696204335	6.25721706216257	5.47501563135151	4.42964656314768	4.0203820149343	2.93509280825507
Gene10	0.0167897674697347	0.0226795011686525	24	13.5797400368874	1.19125553510522	5.02068934444784	1.57744495552193	0.314188918552858	3.85316799816481	3.05383988280628	2.97338261407342	3.19377261412137	4.57354066646835	5.46856735854422	6.28965024171165	6.9920938300418	7.18006728371078	6.63018821581371	5.49632466215505	4.54367676576258
Gene11	0.0104808454040586	0.0148383842435941	24	13.2730026479606	1.13087780827345	5.02508286666153	1.40800764989834	0.280195906666464	3.39939034120038	3.13471988138912	3.01205154616318	3.33227778640195	4.62489286809455	5.45688906044029	6.47128055336183	6.77399500679042	7.04818438547634	6.39373445460038	6.0869714135998	4.56660710242016
Gene12	4.24061563641942e-10	1.00967038962367e-08	24	11.0864491769072	1.97002286450712	5.03557508879221	1.97065501165001	0.391346564573358	2.83465673195132	3.60110633086762	4.48512822541341	5.36291093469216	6.29155244862917	6.92127826666164	6.85502773352229	6.44407748768169	5.86350452343788	4.89654953214652	3.66562318708671	3.20548566341609
Gene13	1.69211692720994e-05	4.73098861288893e-05	24	22.1173323614786	1.82645003206339	5.04243139429388	1.88849789694375	0.374521287306123	6.64609424681734	5.44148182912028	4.47540237722986	3.77055378038197	2.82995977344612	3.04508292173152	3.65709249628689	4.48915149332464	5.7346435228683	6.47786401025194	6.92498228715101	7.01686799291671
Gene14	1.72746981241811e-06	6.4618571536837e-06	24	22.3576915436699	1.85686718290626	5.06663655987701	1.89002745614673	0.373033951381863	6.62366591496919	5.72709978209597	4.7665917689854	3.84580433711829	3.1247265157964	2.97308882283162	3.55513262898347	4.60732484544897	5.12770480450049	6.45804378995727	6.90365306508635	7.08680244275071
Gene15	3.97828621478968e-06	1.31586093102194e-05	24	22.2954925901005	1.91701964707035	4.98801879171561	1.95827444754951	0.392595643545274	6.49786962923522	5.71836400533107	4.65512154502713	3.87352577842029	2.79239442822698	2.75090281909569	3.46288882560446	4.33705518051186	5.60538838037448	6.19972590062361	7.0045347107774	6.95845429735915
Gene16	0.0015649065681278	0.00265388338291882	24	0.662294450960603	1.43227397077472	4.952261334674	1.61169196566822	0.325445661436265	6.45695984987446	6.96268856388146	6.86025211956372	6.06187851091612	5.17262849349356	4.18671615913223	3.10509365452415	2.8949693788996	3.37401596197205	3.60292855593596	4.90030466925119	5.84870009864346
Gene17	7.72534006543424e-07	3.22785796605887e-06	24	23.5644415906807	1.82509858986728	5.01507674628379	1.85022081932757	0.368931705920272	6.93941291155809	6.62713737865244	6.47494619030827	5.3046956880385	4.12889177178462	3.45438162464297	3.05512282952976	3.14435098009575	3.97964362212604	4.76438175797533	5.87941843847604	6.42853776221772
Gene18	6.25325102809882e-09	5.46931576801646e-08	24	11.2940411668205	2.05751872168759	4.95646983516543	2.06516894010823	0.416661254640584	3.0280871949086	3.16466705465691	4.11561035240446	4.97909533745141	6.25395617100442	6.85607109520172	7.15237171873127	6.48400838849441	5.88713714726433	4.72853256896587	3.88334502429092	2.94475596861078
Gene19	7.96466000154705e-05	0.000185656410292472	24	12.0820590052536	1.5871859518856	5.01988861144076	1.66884996774365	0.332447609283641	3.20428649177669	2.96697851309797	3.42522835345385	4.28060294216978	5.25225185155715	6.27505123096521	6.60751945869465	7.05351356955184	6.47985264975873	6.02638960698727	4.73089705455499	3.93609161472097
