CycID	meta3d_Pvalue	meta3d_BH.Q	meta3d_Period	meta3d_Phase	meta3d_Base	meta3d_AMP	meta3d_rAMP
1-Mar	0.363965748196776	0.999999995667221	24	8.22580878627582	21.4313305144413	4.08263822499251	0.217501728226853
11758896_s_at	0.633957670509971	0.999999995667221	24	8.83912559009012	790.079145926167	46.8216181038322	0.0591912974011552
11758934_x_at	0.991467509902534	0.999999995667221	24	8.99320946995777	191.728742102027	28.1750245803315	0.149295343641363
11758953_s_at	0.929495107722781	0.999999995667221	24	10.4527073853605	425.012311933783	39.4274603007163	0.093147747145213
11759119_at	0.697930852733861	0.999999995667221	24	8.65236504122059	36.6915018511876	6.46227541626213	0.16958581812565
11759509_s_at	0.395211117906124	0.999999995667221	24	10.0679112709278	186.461614165859	23.2108456665482	0.121213011045018
11759688_s_at	0.955977565171952	0.999999995667221	24	10.1258858120913	40.2169542587055	4.83298127926689	0.121523234557176
11761021_at	0.927354671603562	0.999999995667221	24	20.3423437729306	1118.83755606575	81.1220316781002	0.0727127241541456
11761022_s_at	0.920282107887999	0.999999995667221	24	20.9198525424425	518.17569975192	35.2652349552794	0.068623511641673
11762525_s_at	0.393393472936556	0.999999995667221	24	20.9759549292012	4238.27299234713	413.654639531199	0.100408104858672
11763298_at	0.913016910545394	0.999999995667221	24	21.1753244926487	192.836494314144	23.6151614293476	0.12146892196735
11763325_a_at	0.783152635550606	0.999999995667221	24	9.35112664527928	17.6571016682646	4.10584362888287	0.227364146393184
11763326_s_at	0.90276262924438	0.999999995667221	24	9.37412107145777	33.5240547404451	8.02005389095094	0.237493605975558
11763341_at	0.882742560048093	0.999999995667221	24	19.9977926165849	23.8826160954218	3.75631116822514	0.154908527720539
11763344_s_at	0.824214535349237	0.999999995667221	24	21.0124707737073	25.7620184854754	5.19015143753829	0.198055855815436
11763394_a_at	0.675907018819078	0.999999995667221	24	8.51617144640369	38.7487829629632	11.3355910555481	0.390070926932036
11763667_a_at	0.652671059453017	0.999999995667221	24	7.77970250139874	20.14396140825	3.84785342021318	0.189829978376074
11763945_x_at	0.877477782507668	0.999999995667221	24	8.47357926002216	29.3424006591452	4.09169454713887	0.139271059953341
11763962_at	0.895236889823087	0.999999995667221	24	1.18035974069477	48.5898909632823	6.42955233534592	0.126727634592874
