CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	GSS0392_117.M_0	GSS0392_117.M_600	GSS0392_117.M_1200	GSS0392_117.M_1800
1-Mar	0.740961878098394	0.894427190823713	24	23.2321688478413	1.89115549520828	19.0485376867242	2.49981915307266	0.131234176301885	23.8066016987676	21.6065656524017	14.2598340471948	16.5211493485326
11758896_s_at	0.841445659481786	0.894427190823713	24	5.59101834908214	0.872559312609506	827.921601797656	1.69430228314288	0.00204645256201078	779.379456453451	813.858446651404	842.759071904235	875.689432181533
11758934_x_at	0.524027066791865	0.894427190823713	24	10.1944522716611	8.81637386257564	176.837615897214	9.53855310215459	0.0539396160356449	168.882975942437	175.702339021972	189.83647278644	172.928675838008
11758953_s_at	0.858527644934612	0.894427190823713	24	17.2106319343	33.3249121516843	425.22756059241	75.8518545521957	0.178379440990424	475.689382454338	359.106655201114	465.570505403355	400.543699310833
11759119_at	0.872995346690682	0.894427190823713	24	13.2335553348188	4.06916018885834	47.3721657217869	11.3272346245897	0.239111605982164	37.7667156922779	37.2983051444702	60.0134443632818	54.4101976871177
11759509_s_at	0.887468413637994	0.894427190823713	24	13.9551684274443	8.30880425846186	147.723255185023	32.1573548198416	0.217686475833237	137.864037047676	127.697068790724	170.923676495957	154.408238405734
11759688_s_at	0.890666026055052	0.894427190823713	24	3.77495503358375	0.745598904633642	38.89375041932	3.20715567382075	0.082459409011573	42.1482876452025	41.841586676311	36.158376486707	35.4267508690596
11761021_at	0.598602658625737	0.894427190823713	24	19.5373224668215	77.9916856599286	1132.78691841874	87.7972646211043	0.0775055424754201	1269.54057546904	1041.48053449613	1121.78470308021	1098.3418606296
11761022_s_at	0.463570404624974	0.894427190823713	24	22.0109651925617	38.7777234098054	538.677629511424	41.0235066192775	0.0761559500001614	550.269614103774	531.164091624352	493.260775712104	580.016036605466
11762525_s_at	0.70006573602417	0.894427190823713	24	22.95686385271	618.735590620454	4126.83561568225	765.977674560903	0.185608961900527	4620.77814990605	4497.90376844756	2993.08181567143	4395.57872870396
11763298_at	0.628000336449273	0.894427190823713	24	22.5864303388208	17.8453232494221	228.806498251642	20.5175846952972	0.0896722114628575	218.472511935607	226.938937453325	207.582502031944	262.232041585693
11763325_a_at	0.197307093496612	0.894427190823713	24	9.38503687392749	5.16069663478121	15.0415370567582	5.2028470123355	0.345898626762871	8.29716196726714	16.4101917334234	20.9341613229384	14.5246332034039
11763326_s_at	0.759898663882119	0.894427190823713	24	11.3845119971419	6.5410982980391	33.1479183983034	9.0012504277169	0.271547984387992	31.8795830396258	28.7174705439919	45.0841713525881	26.9104486570077
11763341_at	0.221147463657186	0.894427190823713	24	21.4340168361998	4.86562327391359	26.1221957855284	4.91618228238659	0.188199427136602	26.5916452363984	23.0212033661975	22.3865295342599	32.4894050052577
11763344_s_at	0.119822216044854	0.894427190823713	24	21.2306444063494	2.95383823803299	22.329817247284	2.96246879837892	0.132668743571525	24.9054380326771	20.8286714302354	19.6612180902432	23.9239414359802
11763394_a_at	0.502971775690669	0.894427190823713	24	7.87226559620617	1.41257561528874	19.0858976251557	1.51520120275798	0.0793885219608902	26.4683446441481	23.7896543619845	16.2933892786644	9.79220221582576
11763667_a_at	0.710993105469722	0.894427190823713	24	11.0244887972472	8.76971076333963	18.8850749997016	11.0235686089282	0.583718550712792	12.1872815795329	13.336508129718	35.1343233516496	14.8821869379059
11763945_x_at	0.891821024784396	0.894427190823713	24	3.64718250999301	1.04615455471857	29.9415440236058	4.69660791011212	0.156859242342657	25.3588615310556	31.0108008771805	29.1217617835417	34.2747519026454
