CycID	ARS_pvalue	ARS_BH.Q	ARS_period	ARS_adjphase	ARS_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP	GSS0392_119.M_0	GSS0392_119.M_600	GSS0392_119.M_1200	GSS0392_119.M_1800
1-Mar	0.834057419993756	0.894427183560421	24	0.273769585398075	2.24996820524183	19.6969093739068	4.14467177655954	0.210422442317277	23.8830909634446	23.7124492362921	13.5983011385129	17.5937961573775
11758896_s_at	0.642052052603075	0.894427183560421	24	10.6503067590697	23.0449813140192	859.688428184396	26.8048941125797	0.0311797777355104	870.749646564575	860.361483092744	888.611140330778	819.031442749487
11758934_x_at	0.330152662722313	0.894427183560421	24	9.67145437181733	9.83192354383037	157.083579308251	10.0785154667885	0.0641602101961977	139.149375917798	156.1795500519	171.677771393846	161.32761986946
11758953_s_at	0.288760746616834	0.894427183560421	24	9.5782365582408	53.2571879858238	465.328871899632	54.2440823230385	0.116571495126867	464.266716210956	495.681701401991	509.431725207374	391.935344778207
11759119_at	0.285213108820271	0.894427183560421	24	9.57044072813892	3.89374224350801	34.4028523739872	3.96394346792592	0.115221360857949	28.3420008075775	34.6472536239715	39.6037422979404	35.0184127664595
11759509_s_at	0.750786137673304	0.894427183560421	24	11.3088204174148	10.2416349523893	175.764906686483	13.8097960703625	0.0785697004635595	205.317602053194	179.842023365281	183.605341825705	134.294659501752
11759688_s_at	0.407917611754247	0.894427183560421	24	9.86054622654749	3.36399144328085	44.0861378290467	3.50387414846927	0.0794779112213521	41.4720693582412	44.5349782392075	48.2744766600416	42.0630270586963
11761021_at	0.286374978923963	0.894427183560421	24	20.4270092160363	147.740430806683	1117.98132842534	150.42819855197	0.134553408654728	1178.82168535964	948.493254972874	1080.87928249479	1263.73109087404
11761022_s_at	0.432616456903254	0.894427183560421	24	20.0745383472742	67.2913666646432	524.405321966505	70.5397189475562	0.134513735831349	564.825672358947	438.23554806647	518.190272433208	576.369795007395
11762525_s_at	0.0672082877910575	0.894427183560421	24	21.1286735897516	176.924611867919	4257.55549512499	177.085314999099	0.0415931900833392	4407.14155315173	4154.75122598142	4110.29253285547	4358.03666851132
11763298_at	0.158541494077283	0.894427183560421	24	20.6929989578605	20.3951490814882	201.242291175774	20.5008658293018	0.101871558455849	198.325233041825	177.243777203702	196.490818434275	232.909336023294
11763325_a_at	0.471849018950986	0.894427183560421	24	7.965291108364	0.860449683013304	17.0779159080616	0.912732409409767	0.0534451870077959	16.8624167561736	18.3304297931762	16.9978878176951	16.1209292652017
11763326_s_at	0.256531483723273	0.894427183560421	24	21.5084018418642	5.6720454421637	34.3186239880445	5.75309997478146	0.167637839348852	35.5304358468051	31.1963773911792	29.4903341435878	41.0573485706058
11763341_at	0.215756233920159	0.894427183560421	24	20.5771333723025	4.48221595903588	22.3553367040317	4.5264150662028	0.20247581712274	27.7848704024709	18.7979882285073	19.6126787382186	23.2258094469298
11763344_s_at	0.854124514832154	0.894427183560421	24	12.6801076647587	3.75339008286125	29.1417851829421	8.14979851409224	0.279660235738154	30.8942088339741	24.4807398958408	36.832109537377	24.3600824645764
11763394_a_at	0.663406400778513	0.894427183560421	24	7.24569248669667	4.31699814773564	18.6492132307122	5.12228108218935	0.274664728148091	16.6110947411014	26.1288660264279	16.6420610706743	15.2148310846454
11763667_a_at	0.0468728400403289	0.894427183560421	24	21.0896272579555	3.09015800280492	18.7703140324107	3.09151944666355	0.164702595882276	22.5481500947208	17.2878544991009	15.8838332016512	19.3614183341698
11763945_x_at	0.398058114625314	0.894427183560421	24	21.8353634213343	5.45948537795509	32.3723525335967	5.67311667929699	0.175245733945635	36.1459989495831	31.3974355121924	25.8102961491787	36.1356795234325
11763962_at	0.289368698784469	0.894427183560421	24	20.4204246265519	2.74138675989404	33.2080360846681	2.79242469706575	0.0840888238601679	34.4791745779171	30.1001766563849	32.4835321332246	35.7692609711458
11763964_s_at	0.758302825771011	0.894427183560421	24	23.3709127068319	1.32159119217792	19.3676277068627	1.81192264147228	0.093554185824743	18.5870206337841	19.9055551570697	17.3093158469239	21.6686191896731
11764055_at	0.651332356449013	0.894427183560421	24	10.6944110763835	4.24806046945079	20.1905694926933	4.98226287513794	0.246761879447776	19.7622518774145	19.3678864884958	26.439460780619	15.192678824244
11764116_s_at	0.370333867528967	0.894427183560421	24	8.23344111483152	12.9515307541945	130.402002520025	13.3767680295509	0.102581001603075	124.574984992908	146.510687460683	132.241947321478	118.28039030503
11764259_at	0.49380976246771	0.894427183560421	24	22.0996961195802	3.71710157172008	44.1061954840457	3.97337263878799	0.0900864968103008	46.4242119648472	44.006261610683	39.1657105478465	46.8285978128062
2-Mar	0.510893335360621	0.894427183560421	24	19.8475503752604	4.03109321628337	46.3244655058694	4.3374955937499	0.0936329334053585	51.0161487316069	41.4361090815443	45.76950400914	47.0761002011863
200015_PM_s_at	0.795920877571266	0.894427183560421	24	11.7398746821747	47.3452010610759	980.458162834015	72.3587283068909	0.073800934144643	962.877777129272	934.879987577456	1076.49354251396	947.581344115374
3-Mar	0.265071440111206	0.894427183560421	24	21.5266975967738	3.08114969879857	84.1074277735448	3.12843463197979	0.037195699771047	85.9184746135081	82.8319740945276	81.0668367104765	86.6124256756669
5-Mar	0.893205886755744	0.894427183560421	24	3.44478159546077	5.46176400562498	103.340671565271	25.9099001788829	0.250723164330492	109.563320708845	118.799471539737	88.7792621152112	96.2206318972917
6-Mar	0.794198007602581	0.894427183560421	24	18.2796507408577	12.4608644180291	288.01841118584	18.9271043141325	0.0657149111968402	274.657383496747	255.478747842705	307.219115721585	314.718397682322
7-Mar	0.392471318914609	0.894427183560421	24	8.1787336139422	41.5105630582591	370.072829421056	43.0793424169578	0.116407741914886	351.950507366098	423.142336643294	374.356439117623	330.842034557208
9-Mar	0.246839961208185	0.894427183560421	24	21.4878080971506	3.21484007460367	24.2223353542024	3.25710644005543	0.134467069026453	20.5995113228282	20.9735018115018	22.9617229713182	32.3546053111614
A2ML1	0.891621393790801	0.894427183560421	24	2.32886620193395	12.4633750480837	177.354498950393	55.5300058381191	0.313101760410663	234.910183589206	223.409904616286	128.218094317167	122.879813278914
AACS	0.856633042000139	0.894427183560421	24	0.741214170013536	3.65841977091635	333.401526727209	8.15467950653231	0.0244590346858385	324.945711322797	335.818768322348	328.099995990317	344.741631273374
AADAC	0.889824532915934	0.894427183560421	24	2.144735271577	2.30602493010635	18.5592194749566	9.63083061297418	0.51892433439724	22.954131441281	24.8411117689982	11.5532026996393	14.8884319899081
AADACL2	0.860493041310754	0.894427183560421	24	0.841306751460534	74.4878017163246	1187.36167760115	173.453061768468	0.146082752240159	1159.05161606543	1288.5857049982	1029.72319772907	1272.08619161191
AAGAB	0.545790510791043	0.894427183560421	24	10.2671229815044	5.12688182290977	108.163646650258	5.60225896716859	0.0517942870887407	105.372522131594	107.867821138524	115.314678039427	104.099565291488
AAK1	0.844283353216136	0.894427183560421	24	0.464919691360627	2.06747988857998	46.9861582635999	4.10551258189424	0.0873770645146525	45.3576354365399	49.081223894745	43.0899322651369	50.4158414579778
AAMP	0.0654607383987169	0.894427183560421	24	20.8746879939547	9.86711895950313	129.671956339597	9.87561900244256	0.0761584792981712	139.866846106919	123.009602567018	122.387605259193	133.423771425258
AARS	0.224415664725668	0.894427183560421	24	21.4407983516613	7.01500250952202	32.2194416567881	7.09020587424693	0.220059861675261	42.713704838565	31.0515753276397	23.5325817170018	31.5799047439459
AARSD1	0.0211617856373385	0.894427183560421	24	8.95957415923933	1.96834598920355	20.8307397460575	1.9685223773933	0.0945008387311769	21.6530705029128	23.0096208328529	21.4353643556345	17.2249032928297
AASDH	0.227537775020395	0.894427183560421	24	8.55270727535569	10.4685577837932	75.1054468168297	10.5841371617463	0.140923696087706	70.3038335279376	86.1899899563351	78.724289765008	65.2036740180381
AASDHPPT	0.0986798648227034	0.894427183560421	24	8.81053329276984	11.9412323771998	144.068822846811	11.9647634086442	0.0830489426665639	141.238300333014	155.765291001915	149.239036912504	130.032663139811
AASS	0.113784200761479	0.894427183560421	24	9.2188520959354	11.1642067899346	37.3259159523475	11.1935712519822	0.299887382971996	31.3155568084876	44.3240446242562	46.0904520045401	27.5736103721062
AATF	0.829029738022611	0.894427183560421	24	17.81075363766	2.03899412018933	73.8904345352894	3.63827268498801	0.0492387506971609	60.8188303486181	64.6804384345399	81.1649183155517	88.8975510424481
ABCA1	0.880410878146338	0.894427183560421	24	13.5446431886007	9.26049342509959	357.92545852114	29.8125807423175	0.0832927081116155	333.658066600078	332.821046871031	387.899861357886	377.322859255567
